gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,targetX,targetY,targetHex,alt1X,alt1Y,alt1Hex,alt2X,alt2Y,alt2Hex,clickX,clickY,clickHex
3432-6,1459892762549,48,closer,target,66,33,50,1,3,distr2,52,62,50,3,2,distr1,67,42,50,2,1,5,12,10,true,13.422309221501408,30.14700010220583,#A1AA55,16.410707396549498,38.6612038450025,#A9B54A,38.17101147019081,48.85666672361676,#CFB930,13.422309221501408,30.14700010220583,#A1AA55
3432-6,1459892778417,49,further,target,302,62,50,3,1,distr1,292,13,50,2,3,distr2,76,9,50,1,2,19,50,34,true,32.85499438245869,-52.57898196169842,#CF30C9,4.8698857144068555,-12.053390109368237,#8C6F90,2.177297060397009,8.732661536483969,#858B74,32.85499438245869,-52.57898196169842,#CF30C9
3432-6,1459892797716,50,further,target,156,11,50,3,3,distr2,285,33,50,2,2,distr1,173,34,50,1,1,13,32,41,true,-10.049000034068609,4.474103073833804,#718E82,-33.74656915580495,4.143557675775017,#54ABA1,8.54102848838317,-31.87555226753926,#9555AA,-10.049000034068609,4.474103073833804,#718E82
2986-a,1459891975570,1,equal,target,160,55,50,2,1,distr2,349,39,50,1,2,distr1,55,47,50,3,3,28,67,52,true,-51.683094143224956,18.811107882911788,#39C697,26.958092508499163,38.50014608158261,#BBB144,38.28346015445889,-7.441550819685242,#B14E60,-51.683094143224956,18.811107882911788,#39C697
2986-a,1459891985366,2,further,target,269,89,50,2,1,distr2,95,49,50,1,2,distr1,250,75,50,3,3,7,96,72,true,-1.5532641729182313,-88.98644486891882,#7C0EF1,-25.651510749425142,-70.47694655894313,#4020DF,-4.270631394635253,48.81354020649553,#75BE41,-1.5532641729182313,-88.98644486891882,#7C0EF1
2986-a,1459891991911,3,equal,target,346,31,50,2,3,distr1,172,1,50,1,2,distr2,136,68,50,3,1,26,72,34,true,30.07916751455589,-7.499578763589704,#A7586A,-0.9902680687415704,0.13917310096006533,#7E8180,-48.91510642302829,47.236769191211806,#29D657,30.07916751455589,-7.499578763589704,#A7586A
2986-a,1459892018856,4,further,target,331,19,50,2,3,distr1,325,57,50,3,2,distr2,54,13,50,1,1,14,33,44,true,16.61777443564852,-9.211382784680401,#98677F,46.69166652447252,-32.69385687200965,#C8378C,7.641208279802151,10.517220926874316,#908D6F,16.61777443564852,-9.211382784680401,#98677F
2986-a,1459892055620,5,closer,target,265,36,50,3,2,distr1,289,54,50,2,1,distr2,259,81,50,1,3,11,14,16,true,-3.137606738915697,-35.86300913130284,#7852AD,17.580680340686442,-51.058003082363115,#AB3BC4,-15.455528625500113,-79.51180185926079,#5A18E7,-3.137606738915697,-35.86300913130284,#7852AD
2986-a,1459892088553,6,closer,target,250,22,50,3,3,distr2,275,39,50,2,2,distr1,279,63,50,1,1,17,11,7,true,-7.524443153164708,-20.673237657289985,#6D639C,9.855371297534532,-62.22436545749368,#982FD0,3.3990739671586576,-38.85159322557808,#884EB1,-7.524443153164708,-20.673237657289985,#6D639C
2986-a,1459892097417,7,equal,target,306,92,50,3,3,distr2,43,23,50,2,2,distr1,1,69,50,1,1,36,53,34,true,54.076243210907506,-74.42956348249517,#F50ADD,68.98949096579099,1.2042160441725622,#D72A28,16.82113513724092,15.685962281437465,#9D8C62,54.076243210907506,-74.42956348249517,#F50ADD
2986-a,1459892138503,8,closer,target,128,19,50,1,3,distr2,148,13,50,2,2,distr1,160,33,50,3,1,9,8,11,true,-11.697568031187508,14.972204318527718,#67986E,-31.009856485934975,11.286664729747073,#55AA8E,-11.024625250033539,6.8889504350316635,#6F907E,-11.697568031187508,14.972204318527718,#67986E
2986-a,1459892157614,9,further,target,100,30,50,1,2,distr2,345,59,50,3,1,distr1,140,52,50,2,3,10,65,79,true,-5.2094453300079095,29.544232590366242,#73A659,-39.834311042186854,33.42495570370005,#3DC269,56.98962375105503,-15.270323661048721,#CB345A,-5.2094453300079095,29.544232590366242,#73A659
2986-a,1459892168160,10,further,target,16,20,50,3,1,distr2,297,79,50,1,3,distr1,16,65,50,2,2,17,35,43,true,19.225233918766378,5.512747116339983,#997466,62.48201023599073,17.916428128104947,#D2592D,35.865249479424186,-70.38951541088107,#DA1BE4,19.225233918766378,5.512747116339983,#997466
2986-a,1459892174078,11,equal,target,11,96,50,1,1,distr1,97,17,50,3,2,distr2,231,21,50,2,3,50,42,37,true,94.23620961097575,18.3176635561483,#FA3205,-2.0717788378875053,16.873284577902474,#7A956A,-13.215728212046594,-16.32006519059638,#656D9A,94.23620961097575,18.3176635561483,#FA3205
2986-a,1459892184823,12,equal,target,20,9,50,3,2,distr1,228,69,50,1,3,distr2,27,73,50,2,1,36,23,57,true,8.457233587073176,3.0781812899310186,#8B7C74,-46.17001183876121,-51.27699295794021,#284BD7,65.04347626575085,33.14130648098691,#DD7622,8.457233587073176,3.0781812899310186,#8B7C74
2986-a,1459892191414,13,equal,target,192,45,50,2,1,distr2,138,34,50,3,2,distr1,44,65,50,1,3,44,30,32,true,-44.01664203302125,-9.356026086799178,#46A2B9,46.75708702201233,45.15279407983482,#D2A62D,-25.266924066231397,22.750440616201185,#54AB6E,-44.01664203302125,-9.356026086799178,#46A2B9
2986-a,1459892201689,14,closer,target,295,37,50,1,3,distr2,301,18,50,2,1,distr1,312,9,50,3,2,18,10,9,true,15.636875684405885,-33.533388120356044,#A750AF,6.02217545722972,-6.6883034292965515,#8B7486,9.270685348380974,-15.429011412638022,#966996,15.636875684405885,-33.533388120356044,#A750AF
2986-a,1459892209834,15,closer,target,285,92,50,1,2,distr2,260,44,50,3,3,distr1,304,26,50,2,1,17,15,17,true,23.81135214943187,-88.8651760185943,#BA0AF5,14.539015490239422,-21.55497688643108,#A15E9C,-7.640519817344934,-43.331541132537154,#6D47B8,23.81135214943187,-88.8651760185943,#BA0AF5
2986-a,1459892218859,16,closer,target,324,17,50,1,3,distr1,21,15,50,3,1,distr2,319,4,50,2,2,18,13,11,true,13.753288904374102,-9.992349288972047,#956A84,14.003706397458027,5.375519243179504,#937A6C,3.0188383208910876,-2.6242361159620295,#857A81,13.753288904374102,-9.992349288972047,#956A84
2986-a,1459892230384,17,further,target,189,44,50,2,1,distr1,185,62,50,3,2,distr2,300,14,50,1,3,8,40,47,true,-43.45828698618606,-6.883116461770152,#47A7B8,-61.764071281688224,-5.403656050354792,#30C1CF,7.000000000000002,-12.12435565298214,#916E91,-43.45828698618606,-6.883116461770152,#47A7B8
2986-a,1459892243664,18,further,target,125,51,50,2,1,distr1,137,83,50,1,3,distr2,241,6,50,3,2,10,39,45,true,-29.252398253903355,41.77675425873858,#3EC149,-60.70235723439115,56.60586388518738,#16E952,-2.908857721478021,-5.247718242836375,#787887,-29.252398253903355,41.77675425873858,#3EC149
2986-a,1459892277964,19,closer,target,66,10,50,3,3,distr2,250,0,50,2,1,distr1,27,21,50,1,2,17,13,14,true,4.067366430758002,9.135454576426008,#8A8C73,18.711137007955728,9.533800494530482,#9A7D65,0,0,#808080,4.067366430758002,9.135454576426008,#8A8C73
2986-a,1459892287089,20,equal,target,338,12,50,1,2,distr1,31,33,50,2,1,distr2,262,61,50,3,3,24,29,52,true,11.126206254801447,-4.495279120990948,#8F707B,28.286520923169707,16.99625647203179,#AA8155,-8.489559158564015,-60.40635219323578,#6B32CD,11.126206254801447,-4.495279120990948,#8F707B
2986-a,1459892293966,21,equal,target,270,72,50,1,2,distr2,153,21,50,3,1,distr1,204,52,50,2,3,33,46,29,true,-1.3226185430791413e-14,-72,#7F24DB,-47.504363797415245,-21.15030543994161,#3D8DC2,-18.711137007955724,9.533800494530484,#659A82,-1.3226185430791413e-14,-72,#7F24DB
2986-a,1459892302859,22,closer,target,36,83,50,1,3,distr1,29,48,50,3,1,distr2,42,39,50,2,2,12,14,12,true,67.14841053312064,48.78617594027527,#E99516,41.98174594269099,23.27086177182418,#BD7D42,28.982648193618374,26.09609364799547,#B1934E,67.14841053312064,48.78617594027527,#E99516
2986-a,1459892309258,23,equal,target,273,93,50,3,2,distr1,0,45,50,1,1,distr2,24,97,50,2,3,37,56,24,true,4.867243930593787,-92.87254673217537,#8B09F6,45,0,#B94646,88.61390939133229,39.45345437835262,#FB6704,4.867243930593787,-92.87254673217537,#8B09F6
2986-a,1459892318659,24,closer,target,232,9,50,1,3,distr2,298,10,50,3,2,distr1,236,20,50,2,1,10,11,13,true,-5.540953277930923,-7.092096782460499,#74778B,-11.183858069414931,-16.580751451100838,#666999,4.694715627858904,-8.829475928589272,#8B738C,-5.540953277930923,-7.092096782460499,#74778B
2986-a,1459892329584,25,equal,target,258,94,50,3,2,distr1,141,84,50,2,3,distr2,185,43,50,1,1,75,45,35,true,-19.54369893686942,-91.94587446897772,#5008F7,-65.28026076238555,52.86291284818634,#14EB5F,-42.83637201794506,-3.7476969381492915,#49ADB6,-19.54369893686942,-91.94587446897772,#5008F7
2986-a,1459892335367,26,equal,target,353,46,50,1,1,distr1,277,93,50,2,3,distr2,25,4,50,3,2,32,25,36,true,45.65712297550082,-5.605989796636773,#BA4553,11.333848936678734,-92.30679210264294,#9B09F6,3.6252311481465997,1.6904730469627978,#857F7A,45.65712297550082,-5.605989796636773,#BA4553
2986-a,1459892360624,27,closer,target,189,2,50,1,1,distr1,199,9,50,3,3,distr2,309,50,50,2,2,5,18,19,true,-1.9753766811902755,-0.31286893008046146,#7D8182,-8.509667180393851,-2.930113390114411,#74848B,31.466019552491876,-38.857298072848536,#BF40AC,-1.9753766811902755,-0.31286893008046146,#7D8182
2986-a,1459892395327,28,further,target,305,45,50,3,2,distr2,125,27,50,1,1,distr1,329,98,50,2,3,17,73,75,true,25.810939635797073,-36.86184199300463,#B946AF,84.00239546880698,-50.47373134118534,#FC0384,-15.486563781478246,22.117105195802775,#5DA263,25.810939635797073,-36.86184199300463,#B946AF
2986-a,1459892406530,29,further,target,52,93,50,1,2,distr1,47,84,50,3,1,distr2,109,9,50,2,3,7,35,32,true,57.25651720528622,73.28500008542515,#F6D609,57.28786224524987,61.43371093601032,#EBBC14,-2.9301133901144096,8.509667180393851,#788B74,57.25651720528622,73.28500008542515,#F6D609
2986-a,1459892414748,30,closer,target,59,76,50,2,2,distr2,79,70,50,3,1,distr1,87,59,50,1,3,16,12,5,true,39.14289369316412,65.14471485336054,#E0DD1F,3.087821418333694,58.91914255051986,#87CB34,13.356629676358144,68.71390284133648,#A0D926,39.14289369316412,65.14471485336054,#E0DD1F
2986-a,1459892422105,31,further,target,286,26,50,1,2,distr2,52,55,50,2,3,distr1,231,39,50,3,1,17,62,65,true,7.166571251241984,-24.992804094396288,#915EA1,-24.543495250943675,-30.308692496821852,#4E5DB1,33.861381142911206,43.34059144836971,#C6B339,7.166571251241984,-24.992804094396288,#915EA1
2986-a,1459892435465,32,further,target,198,53,50,1,1,distr2,79,6,50,2,3,distr1,215,32,50,3,2,15,26,28,true,-50.40599536364314,-16.377900701872207,#3C9BC3,-26.212865417247738,-18.354445963233477,#5779A8,1.1448539722592694,5.889763100685984,#828778,-50.40599536364314,-16.377900701872207,#3C9BC3
2986-a,1459892449194,33,closer,target,248,5,50,3,2,distr2,212,18,50,1,3,distr1,212,33,50,2,1,15,10,6,true,-1.8730329670795616,-4.635919272833936,#7B7986,-27.98558717316206,-17.487335719695757,#557DAA,-15.26486573081567,-9.538546756197686,#697E96,-1.8730329670795616,-4.635919272833936,#7B7986
2986-a,1459892455584,34,equal,target,243,88,50,1,2,distr2,296,32,50,2,3,distr1,141,1,50,3,1,40,25,28,true,-39.95116397708013,-78.40857412857636,#1B0FF0,-0.7771459614569709,0.6293203910498374,#7E817F,14.027876697250477,-28.761409481573345,#A357A8,-39.95116397708013,-78.40857412857636,#1B0FF0
2986-a,1459892461771,35,equal,target,245,1,50,2,1,distr1,188,43,50,3,3,distr2,71,62,50,1,2,26,37,41,true,-0.42261826174069916,-0.90630778703665,#7E7E81,-42.58152695588752,-5.984443341282818,#49A8B6,20.18522557634372,58.62215168715764,#B2CF30,-0.42261826174069916,-0.90630778703665,#7E7E81
2986-a,1459892468410,36,equal,target,271,64,50,2,2,distr1,302,8,50,3,3,distr2,3,37,50,1,1,26,35,21,true,1.1169540119861203,-63.99025249000904,#822ED1,4.239354113865637,-6.7843847692514085,#8A7589,36.94929278591923,1.9364303809889218,#AF5550,1.1169540119861203,-63.99025249000904,#822ED1
2986-a,1459892479714,37,closer,target,274,15,50,2,3,distr1,328,9,50,3,2,distr2,159,1,50,1,1,10,19,14,true,1.0463471061618783,-14.963460753897365,#826C93,7.632432865407832,-4.769273378098845,#8B7480,-0.9335804264972017,0.3583679495453002,#7E8180,1.0463471061618783,-14.963460753897365,#826C93
2986-a,1459892489754,38,closer,target,317,30,50,3,1,distr1,4,17,50,1,3,distr2,339,14,50,2,2,18,13,6,true,21.94061104857512,-20.459950801874946,#A65990,16.958588854417012,1.18586005365013,#956D6A,13.070125970960824,-5.01715129363421,#916E7A,21.94061104857512,-20.459950801874946,#A65990
2986-a,1459892501404,39,further,target,88,17,50,2,3,distr2,193,54,50,1,1,distr1,154,51,50,3,2,18,31,30,true,0.5932914439425183,16.98964405932463,#81956A,-45.83849636125752,22.356928486242943,#3EC188,-52.615983498402706,-12.147356934568709,#3BA7C4,0.5932914439425183,16.98964405932463,#81956A
2986-a,1459892512260,40,closer,target,278,80,50,3,3,distr1,247,61,50,2,2,distr2,229,45,50,1,1,12,19,12,true,11.133848076805236,-79.22144549932563,#9B19E6,-23.834598837845704,-56.15079606059886,#4432CD,-29.522656304572827,-33.961931110024736,#465BB9,11.133848076805236,-79.22144549932563,#9B19E6
2986-a,1459892519195,41,further,target,320,38,50,1,2,distr1,263,46,50,2,1,distr2,170,93,50,3,3,18,65,61,true,29.10968883852116,-24.425929168088505,#B04F90,-5.60598979663677,-45.65712297550082,#7245BA,-91.58712103013535,16.149280523024515,#09F6CF,29.10968883852116,-24.425929168088505,#B04F90
2986-a,1459892531794,42,closer,target,238,19,50,2,3,distr1,211,6,50,3,1,distr2,261,20,50,1,2,16,6,17,true,-10.068466020430895,-16.11291382697209,#676998,-5.143003804212674,-3.0902284494603247,#787F87,-3.128689300804621,-19.753766811902754,#786699,-10.068466020430895,-16.11291382697209,#676998
2986-a,1459892539571,43,further,target,74,87,50,1,2,distr2,315,66,50,2,1,distr1,90,98,50,3,3,8,91,99,true,23.980449956078928,83.62976754663374,#BBEE11,6.000769315822031e-15,98,#80FC03,46.66904755831212,-46.669047558312144,#D42BAA,23.980449956078928,83.62976754663374,#BBEE11
2986-a,1459892546676,44,equal,target,241,63,50,1,3,distr2,339,49,50,2,1,distr1,32,57,50,3,2,62,33,40,true,-30.54300607551922,-55.10104154978194,#322FD0,48.338741480916276,30.20539806129268,#C88437,45.74544089836288,-17.56002952771974,#BE416D,-30.54300607551922,-55.10104154978194,#322FD0
2986-a,1459892561906,45,further,target,337,49,50,3,3,distr1,355,34,50,1,2,distr2,253,51,50,2,1,10,28,32,true,45.10473781916957,-19.14582529597442,#BE4171,33.87061973511935,-2.963295253420383,#AB545B,-14.910956940859592,-48.7715425541148,#5B3EC1,45.10473781916957,-19.14582529597442,#BE4171
2986-a,1459892594954,46,further,target,200,39,50,2,3,distr1,187,39,50,3,1,distr2,169,91,50,1,2,11,36,26,true,-36.64801221065043,-13.338785589701077,#4E90B1,-38.70929991401156,-4.752904392800745,#4EA6B1,-89.32807369373742,17.36361857926559,#0BF4C9,-36.64801221065043,-13.338785589701077,#4E90B1
2986-a,1459892602874,47,equal,target,164,4,50,1,3,distr2,185,70,50,3,1,distr1,160,76,50,2,2,32,26,24,true,-3.8450467837532756,1.1025494232679969,#7A8582,-71.41663917972903,25.993530892750833,#1FE0A0,-69.7336288664222,-6.100901992336056,#26CAD9,-3.8450467837532756,1.1025494232679969,#7A8582
2986-a,1459892610181,48,equal,target,245,24,50,2,1,distr1,74,41,50,3,2,distr2,355,67,50,1,3,62,36,60,true,-10.142838281776779,-21.7513868888796,#66619E,11.301131588496967,39.411729533471075,#9BB44B,66.74504477214695,-5.839434764093108,#D52A38,-10.142838281776779,-21.7513868888796,#66619E
2986-a,1459892631444,49,closer,target,145,4,50,2,1,distr2,221,20,50,1,2,distr1,231,2,50,3,3,9,19,13,true,-3.2766081771559676,2.2943057454041837,#7A857F,-1.2586407820996757,-1.5542919229139411,#7D7E82,-15.094191604455443,-13.12118057981014,#667699,-3.2766081771559676,2.2943057454041837,#7A857F
2986-a,1459892754823,50,further,target,171,16,50,3,1,distr2,258,36,50,1,3,distr1,181,52,50,2,2,15,33,45,true,-15.803013449522203,2.5029514406436957,#6B948E,-51.992080148132345,-0.9075251347387491,#3DC0C2,-7.4848208694393525,-35.213313626417,#6D52AD,-15.803013449522203,2.5029514406436957,#6B948E
1220-a,1459892089095,1,equal,target,190,1,50,3,3,distr2,203,86,50,1,1,distr1,180,44,50,2,2,25,23,25,true,-0.984807753012208,-0.17364817766693047,#7E8081,-44,5.3884459162483544e-15,#47B8B8,-79.16341739690988,-33.602877050077524,#1299ED,-0.984807753012208,-0.17364817766693047,#7E8081
1220-a,1459892108260,2,closer,distr2,80,48,50,2,2,distr1,89,84,50,3,1,target,108,43,50,1,3,15,9,12,false,-13.287730758122736,40.89543020069161,#5FB649,1.4660021407318222,83.98720639313687,#83EB14,8.33511252801266,47.27077214458598,#94BD42,8.33511252801266,47.27077214458598,#94BD42
1220-a,1459892123380,3,further,target,19,20,50,1,1,distr2,322,81,50,2,2,distr1,315,8,50,3,3,14,31,23,true,18.910371511986337,6.511363089143134,#997666,5.656854249492379,-5.6568542494923815,#8A7585,63.828871042144485,-49.86857950137831,#E7189B,18.910371511986337,6.511363089143134,#997666
1220-a,1459892144003,4,equal,target,65,9,50,1,2,distr1,295,11,50,3,3,distr2,121,74,50,2,1,30,31,63,true,3.803564355666295,8.15677008332985,#898B74,4.648800879147696,-9.969385657403148,#8B718E,-38.112817543344015,63.430380251956315,#21DE24,3.803564355666295,8.15677008332985,#898B74
1220-a,1459892159710,5,closer,distr2,80,92,50,2,3,target,132,75,50,3,2,distr1,71,65,50,1,1,17,14,9,false,-50.18479547691437,55.735861910804566,#20DF46,21.161930039715187,61.45870741395559,#B4D22D,15.975632345357598,90.60231327712314,#A7F50A,15.975632345357598,90.60231327712314,#A7F50A
1220-a,1459892188318,6,closer,distr2,244,19,50,1,3,distr1,268,33,50,3,1,target,234,32,50,2,2,11,8,10,false,-18.809128073359144,-25.888543819998315,#575FA8,-1.151683391182525,-32.97989729163016,#7D55AA,-8.329051788992476,-17.07708687968417,#6B6798,-8.329051788992476,-17.07708687968417,#6B6798
1220-a,1459892217023,7,equal,target,312,40,50,2,3,distr1,179,45,50,3,2,distr2,114,80,50,1,1,49,91,33,true,26.76522425435431,-29.725793019095782,#B34D9E,-44.99314628203761,0.7853582896777548,#46B9B7,-32.53893144606402,73.08363661140807,#2EE619,26.76522425435431,-29.725793019095782,#B34D9E
1220-a,1459892231989,8,equal,target,246,85,50,3,2,distr2,17,72,50,2,1,distr1,196,10,50,1,3,26,54,37,true,-34.572614661443005,-77.65136389962109,#2913EC,-9.612616959383189,-2.75637355816999,#73858C,68.85394242933855,21.050762740037047,#DB5824,-34.572614661443005,-77.65136389962109,#2913EC
1220-a,1459892248958,9,closer,target,116,4,50,1,2,distr2,58,18,50,3,1,distr1,181,9,50,2,3,7,14,19,true,-1.75348458715631,3.5951761851966677,#7B857A,-8.998629256407522,-0.15707165793555272,#748B8B,9.538546756197688,15.26486573081567,#969569,-1.75348458715631,3.5951761851966677,#7B857A
1220-a,1459892294631,10,closer,distr2,92,62,50,2,3,target,81,65,50,3,1,distr1,117,55,50,1,2,11,5,6,false,10.16824022761501,64.19974213868396,#98D22D,-24.96947748567507,49.00535883036024,#40C639,-2.1637687955550593,61.96223127518394,#7ACF30,-2.1637687955550593,61.96223127518394,#7ACF30
1220-a,1459892314389,11,closer,target,338,38,50,2,1,distr1,296,36,50,1,3,distr2,310,10,50,3,2,15,15,16,true,35.23298647353792,-14.235050549804669,#B04F73,15.781361284406787,-32.356585666770016,#A752AD,6.4278760968653925,-7.660444431189781,#8C7388,35.23298647353792,-14.235050549804669,#B04F73
1220-a,1459892321792,12,further,target,276,0,50,3,1,distr1,255,15,50,2,3,distr2,63,48,50,1,2,17,31,55,true,0,0,#808080,-3.8822856765378093,-14.488887394336025,#766C93,21.79154398749825,42.768313161041654,#B7BD42,0,0,#808080
1220-a,1459892337544,13,closer,target,14,89,50,2,1,distr2,24,51,50,1,3,distr1,10,65,50,3,2,7,14,14,true,86.35631963856369,21.531048708370427,#F1430E,64.01250394579353,11.287131548350471,#D2482D,46.590818339772646,20.743568796865812,#C1723E,86.35631963856369,21.531048708370427,#F1430E
1220-a,1459892366073,14,equal,target,167,78,50,2,2,distr2,248,86,50,1,1,distr1,307,96,50,3,3,58,67,32,true,-76.00086505324835,17.546182238821487,#1CE3B8,57.7742422225966,-76.66900896454013,#FA05DD,-32.21616703376846,-79.7378114927437,#2F12ED,-76.00086505324835,17.546182238821487,#1CE3B8
1220-a,1459892401958,15,closer,distr1,249,56,50,2,2,distr2,261,25,50,1,1,target,225,40,50,3,3,15,12,16,false,-28.28427124746191,-28.2842712474619,#4D66B3,-20.06860517453684,-52.280503883843295,#4E38C7,-3.910861626005776,-24.69220851487844,#76609F,-20.06860517453684,-52.280503883843295,#4E38C7
1220-a,1459892411753,16,equal,target,336,89,50,2,2,distr2,101,50,50,1,1,distr1,166,90,50,3,3,88,82,21,true,81.30554573019148,-36.199561233746216,#F10E69,-87.32661536483968,21.772970603970094,#0DF2BD,-9.54044976882724,49.0813591723832,#68BF40,81.30554573019148,-36.199561233746216,#F10E69
1220-a,1459892430719,17,closer,distr1,142,54,50,3,1,distr2,149,90,50,2,2,target,85,76,50,1,3,16,14,11,false,6.6238364488220185,75.71079705497266,#90E01F,-42.55258069476298,33.245719667585554,#3BC46D,-77.1450570631901,46.3534267419049,#0DF27C,-42.55258069476298,33.245719667585554,#3BC46D
1220-a,1459892458721,18,further,target,80,44,50,2,1,distr1,63,83,50,1,3,distr2,194,67,50,3,2,17,46,55,true,7.640519817344938,43.331541132537154,#92B847,37.68121147838239,73.95354150763453,#DFE916,-65.00981366049177,-16.208767005177723,#2AADD5,7.640519817344938,43.331541132537154,#92B847
1220-a,1459892477666,19,equal,target,233,43,50,3,2,distr2,45,74,50,1,3,distr1,106,46,50,2,1,62,67,30,true,-25.878045995538077,-34.34132693203359,#4955B6,-12.679318367581956,44.21803801316267,#60BA45,52.32590180780452,52.32590180780451,#DEAF21,-25.878045995538077,-34.34132693203359,#4955B6
1220-a,1459892490615,20,equal,target,19,71,50,3,3,distr1,122,98,50,2,1,distr2,52,95,50,1,2,71,42,30,true,67.1318188675515,23.115338966458125,#DA5E25,-51.93208789485407,83.10871342332976,#03FC0B,58.48784015593754,74.8610215926386,#F9D806,67.1318188675515,23.115338966458125,#DA5E25
1220-a,1459892504517,21,further,distr1,207,7,50,2,1,distr2,328,79,50,1,3,target,244,29,50,3,2,17,29,31,false,-12.712763256883255,-26.065027342675837,#5F5BA4,-6.237045669318575,-3.177933498176827,#778088,66.99579959635764,-41.863621874423195,#E41B86,-6.237045669318575,-3.177933498176827,#778088
1220-a,1459892548930,22,further,target,79,73,50,2,2,distr1,151,83,50,3,3,distr2,288,95,50,1,1,17,98,63,true,13.92905666248778,71.65878439167948,#A2DD22,-72.59343569256984,40.239198480445985,#16E983,29.356614465619987,-90.3503690480396,#C806F9,13.92905666248778,71.65878439167948,#A2DD22
1220-a,1459892556995,23,equal,target,31,79,50,2,1,distr2,114,13,50,1,2,distr1,216,40,50,3,3,49,36,36,true,67.71621675546687,40.688007917894275,#E4831B,-32.3606797749979,-23.51141009169892,#4D75B3,-5.287576359985404,11.876090949353811,#72906F,67.71621675546687,40.688007917894275,#E4831B
1220-a,1459892573763,24,further,target,68,38,50,1,3,distr1,89,51,50,2,2,distr2,232,99,50,3,1,9,84,74,true,14.235050549804654,35.23298647353792,#A3B04F,0.8900727283014636,50.992232452975955,#82C13E,-60.95048605724015,-78.01306460706549,#0123FE,14.235050549804654,35.23298647353792,#A3B04F
1220-a,1459892589289,25,further,target,60,32,50,3,3,distr2,186,77,50,1,1,distr1,105,20,50,2,2,14,38,32,true,16.000000000000004,27.712812921102035,#A8A857,-5.176380902050417,19.318516525781366,#739966,-76.57818594335704,-8.048691671609319,#1DCEE2,16.000000000000004,27.712812921102035,#A8A857
1220-a,1459892620549,26,further,target,239,2,50,3,1,distr1,202,12,50,1,3,distr2,159,84,50,2,2,8,38,38,true,-1.030076149820109,-1.7143346014042242,#7D7D82,-11.126206254801449,-4.495279120990944,#70848F,-78.42075582576494,30.102907761805216,#14EBA0,-1.030076149820109,-1.7143346014042242,#7D7D82
1220-a,1459892629683,27,further,target,94,32,50,2,2,distr1,51,44,50,3,3,distr2,237,43,50,1,1,16,59,67,true,-2.2322071598120106,31.922049608314374,#7AA857,27.69009720619285,34.19442230410672,#B8A747,-23.41947850564616,-36.062834421653235,#494EB6,-2.2322071598120106,31.922049608314374,#7AA857
1220-a,1459892638786,28,further,target,349,24,50,3,2,distr1,355,57,50,1,3,distr2,27,49,50,2,1,14,25,24,true,23.559052402743937,-4.579415889037072,#9E616C,56.783097791229494,-4.9678773366165245,#C83743,43.659319685230024,22.24553448723779,#BE7941,23.559052402743937,-4.579415889037072,#9E616C
1220-a,1459892649705,29,further,target,304,49,50,1,2,distr1,326,38,50,2,3,distr2,134,89,50,3,1,10,98,87,true,27.400452270066605,-40.62284105519704,#BE41B6,31.50342775709159,-21.24933033188837,#B04F86,-61.82459497085077,64.02124223013995,#0EF143,27.400452270066605,-40.62284105519704,#BE41B6
1220-a,1459892659789,30,closer,target,303,69,50,1,1,distr1,269,39,50,2,3,distr2,262,27,50,3,2,16,19,6,true,37.58009341603684,-57.86826918823427,#D728CF,-0.6806438510540564,-38.99406011109926,#7E4EB1,-3.7576737259217774,-26.737237856022396,#765DA2,37.58009341603684,-57.86826918823427,#D728CF
1220-a,1459892679548,31,closer,target,287,1,50,2,2,distr1,336,5,50,3,1,distr2,260,7,50,1,3,6,9,6,true,0.2923717047227367,-0.9563047559630354,#807E81,4.567727288213005,-2.0336832153790008,#86797E,-1.2155372436685123,-6.893654271085456,#7D7788,0.2923717047227367,-0.9563047559630354,#807E81
1220-a,1459892689787,32,further,target,85,39,50,3,1,distr2,315,87,50,2,2,distr1,119,32,50,1,3,9,80,84,true,3.3990739671586674,38.85159322557808,#88B14E,-15.513907847882784,27.987830628460667,#58A857,61.51828996322962,-61.51828996322965,#EE11B7,3.3990739671586674,38.85159322557808,#88B14E
1220-a,1459892699888,33,further,target,249,31,50,3,1,distr2,193,22,50,2,3,distr1,236,40,50,1,2,6,24,25,true,-11.109406435904322,-28.94099322141325,#6458A7,-22.367716138829863,-33.161502902201676,#4D53B3,-21.436141425275174,-4.94892319556503,#638F9C,-11.109406435904322,-28.94099322141325,#6458A7
1220-a,1459892708944,34,further,target,196,6,50,1,1,distr1,274,19,50,3,3,distr2,347,69,50,2,2,19,33,27,true,-5.767570175629913,-1.653824134901994,#788387,1.325373001138379,-18.953716954936663,#836798,67.23153447018123,-15.521622749726708,#D7284E,-5.767570175629913,-1.653824134901994,#788387
1220-a,1459892731000,35,further,target,156,53,50,1,3,distr2,313,80,50,3,1,distr1,151,82,50,2,2,11,55,98,true,-48.41790925505784,21.55704208301742,#3CC38D,-71.71881598543045,39.75438886019965,#17E883,54.55986880499989,-58.508296129533626,#E619B9,-48.41790925505784,21.55704208301742,#3CC38D
