x,y,hex
-13.923306535155826,-1.463398485747149,#6E8E91
-15.912350325892373,-1.672455412282456,#6B9094
-17.901394116628918,-1.881512338817763,#699296
-19.890437907365467,-2.09056926535307,#669499
-21.879481698102012,-2.299626191888377,#63969C
-23.868525488838557,-2.5086831184236837,#61989E
-25.857569279575106,-2.717740044958991,#5E9AA1
-27.84661307031165,-2.926796971494298,#5C9CA3
-29.8356568610482,-3.135853898029605,#599EA6
-31.824700651784745,-3.344910824564912,#57A0A8
-33.81374444252129,-3.553967751100219,#54A2AB
-35.802788233257836,-3.763024677635526,#52A4AD
-37.79183202399439,-3.972081604170833,#4FA6B0
-39.78087581473093,-4.18113853070614,#4DA8B3
-41.76991960546748,-4.390195457241447,#4AAAB5
-43.758963396204024,-4.599252383776754,#47ACB8
-45.74800718694057,-4.808309310312061,#45AEBA
-47.737050977677114,-5.0173662368473675,#42B0BD
-49.72609476841367,-5.226423163382675,#40B2BF
-51.71513855915021,-5.435480089917982,#3DB5C2
-53.70418234988676,-5.644537016453289,#3BB7C4
-55.6932261406233,-5.853593942988596,#38B9C7
-57.68226993135985,-6.062650869523903,#36BBC9
-59.6713137220964,-6.27170779605921,#33BDCC
-61.660357512832945,-6.480764722594517,#30BFCF
-63.64940130356949,-6.689821649129824,#2EC1D1
-65.63844509430604,-6.8988785756651305,#2BC3D4
-67.62748888504258,-7.107935502200438,#29C5D6
-69.61653267577913,-7.316992428735745,#26C7D9
-71.60557646651567,-7.526049355271052,#24C9DB
-73.59462025725222,-7.735106281806359,#21CBDE
-75.58366404798878,-7.944163208341666,#1FCDE0
-77.57270783872532,-8.153220134876973,#1CCFE3
-79.56175162946187,-8.36227706141228,#19D1E6
-81.55079542019841,-8.571333987947586,#17D3E8
-83.53983921093496,-8.780390914482894,#14D5EB
-85.5288830016715,-8.989447841018201,#12D7ED
-87.51792679240805,-9.198504767553509,#0FD9F0
-89.5069705831446,-9.407561694088814,#0DDBF2
-91.49601437388114,-9.616618620624122,#0ADDF5
-93.48505816461768,-9.82567554715943,#08DFF7
-95.47410195535423,-10.034732473694735,#05E1FA
-97.46314574609079,-10.243789400230042,#03E3FC
0,0,#808080
-1.9805361374831405,-0.27834620192013104,#7D8182
-3.961072274966281,-0.5566924038402621,#7A8385
-5.941608412449422,-0.8350386057603931,#788587
-7.922144549932562,-1.1133848076805242,#75878A
-9.902680687415703,-1.3917310096006552,#73898C
-11.883216824898843,-1.6700772115207863,#708B8F
-13.863752962381984,-1.9484234134409173,#6E8D91
-15.844289099865124,-2.2267696153610483,#6B8E94
-17.824825237348264,-2.5051158172811796,#699096
-19.805361374831406,-2.7834620192013104,#669299
-21.785897512314545,-3.0618082211214412,#63949C
-23.766433649797687,-3.3401544230415725,#61969E
-25.746969787280825,-3.6185006249617038,#5E98A1
-27.727505924763967,-3.8968468268818346,#5C9AA3
-29.708042062247106,-4.175193028801965,#599CA6
-31.688578199730248,-4.453539230722097,#579DA8
-33.66911433721339,-4.731885432642228,#549FAB
-35.64965047469653,-5.010231634562359,#52A1AD
-37.63018661217967,-5.28857783648249,#4FA3B0
-39.61072274966281,-5.566924038402621,#4DA5B3
-41.59125888714595,-5.845270240322752,#4AA7B5
-43.57179502462909,-6.1236164422428825,#47A9B8
-45.55233116211223,-6.401962644163014,#45ABBA
-47.532867299595374,-6.680308846083145,#42ACBD
-49.513403437078516,-6.958655048003276,#40AEBF
-51.49393957456165,-7.2370012499234075,#3DB0C2
-53.47447571204479,-7.515347451843538,#3BB2C4
-55.455011849527935,-7.793693653763669,#38B4C7
-57.43554798701108,-8.0720398556838,#36B6C9
-59.41608412449421,-8.35038605760393,#33B8CC
-61.396620261977354,-8.628732259524062,#30B9CF
-63.377156399460496,-8.907078461444193,#2EBBD1
-65.35769253694363,-9.185424663364325,#2BBDD4
-67.33822867442677,-9.463770865284456,#29BFD6
-69.31876481190992,-9.742117067204587,#26C1D9
-71.29930094939306,-10.020463269124718,#24C3DB
-73.2798370868762,-10.298809471044848,#21C5DE
-75.26037322435934,-10.57715567296498,#1FC7E0
-77.24090936184248,-10.85550187488511,#1CC8E3
-79.22144549932563,-11.133848076805242,#19CAE6
-81.20198163680877,-11.412194278725373,#17CCE8
-83.1825177742919,-11.690540480645504,#14CEEB
-85.16305391177504,-11.968886682565635,#12D0ED
-87.14359004925818,-12.247232884485765,#0FD2F0
-89.12412618674132,-12.525579086405896,#0DD4F2
-91.10466232422446,-12.803925288326027,#0AD6F5
-93.0851984617076,-13.082271490246159,#08D7F7
-95.06573459919075,-13.36061769216629,#05D9FA
-97.04627073667389,-13.638963894086421,#03DBFC
0,0,#808080
-1.969615506024416,-0.34729635533386094,#7D8182
-3.939231012048832,-0.6945927106677219,#7A8385
-5.908846518073248,-1.0418890660015827,#788587
-7.878462024097664,-1.3891854213354438,#75868A
-9.84807753012208,-1.7364817766693048,#73888C
-11.817693036146496,-2.0837781320031654,#708A8F
-13.787308542170912,-2.4310744873370265,#6E8B91
-15.756924048195328,-2.7783708426708875,#6B8D94
-17.726539554219745,-3.1256671980047486,#698F96
-19.69615506024416,-3.4729635533386096,#669199
-21.665770566268577,-3.8202599086724702,#63929C
-23.63538607229299,-4.167556264006331,#61949E
-25.60500157831741,-4.514852619340192,#5E96A1
-27.574617084341824,-4.862148974674053,#5C97A3
-29.544232590366242,-5.209445330007914,#5999A6
-31.513848096390657,-5.556741685341775,#579BA8
-33.48346360241507,-5.904038040675636,#549CAB
-35.45307910843949,-6.251334396009497,#529EAD
-37.42269461446391,-6.598630751343358,#4FA0B0
-39.39231012048832,-6.945927106677219,#4DA1B3
-41.361925626512736,-7.293223462011079,#4AA3B5
-43.331541132537154,-7.6405198173449405,#47A5B8
-45.30115663856157,-7.9878161726788015,#45A7BA
-47.27077214458598,-8.335112528012662,#42A8BD
-49.2403876506104,-8.682408883346524,#40AABF
-51.21000315663482,-9.029705238680384,#3DACC2
-53.17961866265923,-9.377001594014246,#3BADC4
-55.14923416868365,-9.724297949348106,#38AFC7
-57.118849674708066,-10.071594304681968,#36B1C9
-59.088465180732484,-10.418890660015828,#33B2CC
-61.058080686756895,-10.76618701534969,#30B4CF
-63.02769619278131,-11.11348337068355,#2EB6D1
-64.99731169880573,-11.46077972601741,#2BB8D4
-66.96692720483014,-11.808076081351272,#29B9D6
-68.93654271085457,-12.155372436685132,#26BBD9
-70.90615821687898,-12.502668792018994,#24BDDB
-72.87577372290339,-12.849965147352854,#21BEDE
-74.84538922892781,-13.197261502686716,#1FC0E0
-76.81500473495223,-13.544557858020577,#1CC2E3
-78.78462024097664,-13.891854213354438,#19C3E6
-80.75423574700106,-14.239150568688299,#17C5E8
-82.72385125302547,-14.586446924022159,#14C7EB
-84.69346675904988,-14.93374327935602,#12C9ED
-86.66308226507431,-15.281039634689881,#0FCAF0
-88.63269777109872,-15.628335990023743,#0DCCF2
-90.60231327712314,-15.975632345357603,#0ACEF5
-92.57192878314756,-16.322928700691463,#08CFF7
-94.54154428917197,-16.670225056025323,#05D1FA
-96.51115979519639,-17.017521411359187,#03D3FC
0,0,#808080
-1.9562952014676112,-0.415823381635519,#7D8182
-3.9125904029352223,-0.831646763271038,#7A8385
-5.868885604402833,-1.247470144906557,#788487
-7.825180805870445,-1.663293526542076,#75868A
-9.781476007338055,-2.0791169081775953,#73878C
-11.737771208805666,-2.494940289813114,#70898F
-13.694066410273278,-2.910763671448633,#6E8A91
-15.65036161174089,-3.326587053084152,#6B8C94
-17.6066568132085,-3.7424104347196714,#698D96
-19.56295201467611,-4.158233816355191,#668F99
-21.51924721614372,-4.574057197990709,#63909C
-23.475542417611333,-4.989880579626228,#61929E
-25.431837619078944,-5.4057039612617475,#5E93A1
-27.388132820546556,-5.821527342897266,#5C95A3
-29.344428022014167,-6.237350724532785,#5996A6
-31.30072322348178,-6.653174106168304,#5798A8
-33.257018424949386,-7.0689974878038235,#549AAB
-35.213313626417,-7.484820869439343,#529BAD
-37.16960882788461,-7.900644251074861,#4F9DB0
-39.12590402935222,-8.316467632710381,#4D9EB3
-41.08219923081983,-8.732291014345899,#4AA0B5
-43.03849443228744,-9.148114395981418,#47A1B8
-44.994789633755055,-9.563937777616937,#45A3BA
-46.951084835222666,-9.979761159252456,#42A4BD
-48.90738003669028,-10.395584540887976,#40A6BF
-50.86367523815789,-10.811407922523495,#3DA7C2
-52.8199704396255,-11.227231304159014,#3BA9C4
-54.77626564109311,-11.643054685794532,#38AAC7
-56.73256084256072,-12.05887806743005,#36ACC9
-58.688856044028334,-12.47470144906557,#33ADCC
-60.645151245495946,-12.89052483070109,#30AFCF
-62.60144644696356,-13.306348212336609,#2EB0D1
-64.55774164843116,-13.722171593972128,#2BB2D4
-66.51403684989877,-14.137994975607647,#29B4D6
-68.47033205136638,-14.553818357243166,#26B5D9
-70.426627252834,-14.969641738878686,#24B7DB
-72.3829224543016,-15.385465120514203,#21B8DE
-74.33921765576922,-15.801288502149722,#1FBAE0
-76.29551285723683,-16.217111883785243,#1CBBE3
-78.25180805870444,-16.632935265420763,#19BDE6
-80.20810326017205,-17.048758647056278,#17BEE8
-82.16439846163966,-17.464582028691797,#14C0EB
-84.12069366310728,-17.880405410327317,#12C1ED
-86.07698886457489,-18.296228791962836,#0FC3F0
-88.0332840660425,-18.712052173598355,#0DC4F2
-89.98957926751011,-19.127875555233874,#0AC6F5
-91.94587446897772,-19.543698936869394,#08C7F7
-93.90216967044533,-19.959522318504913,#05C9FA
-95.85846487191294,-20.375345700140432,#03CAFC
0,0,#808080
-1.9405914525519932,-0.483843791199335,#7D8182
-3.8811829051039863,-0.96768758239867,#7A8285
-5.821774357655979,-1.451531373598005,#788487
-7.762365810207973,-1.93537516479734,#75858A
-9.702957262759966,-2.419218955996675,#73868C
-11.643548715311958,-2.90306274719601,#70888F
-13.584140167863952,-3.386906538395345,#6E8991
-15.524731620415945,-3.87075032959468,#6B8A94
-17.465323072967937,-4.354594120794015,#698C96
-19.405914525519933,-4.83843791199335,#668D99
-21.346505978071924,-5.322281703192685,#638E9C
-23.287097430623916,-5.80612549439202,#61909E
-25.22768888317591,-6.289969285591355,#5E91A1
-27.168280335727903,-6.77381307679069,#5C93A3
-29.1088717882799,-7.2576568679900255,#5994A6
-31.04946324083189,-7.74150065918936,#5795A8
-32.99005469338388,-8.225344450388695,#5497AB
-34.930646145935874,-8.70918824158803,#5298AD
-36.87123759848787,-9.193032032787364,#4F99B0
-38.811829051039865,-9.6768758239867,#4D9BB3
-40.75242050359186,-10.160719615186036,#4A9CB5
-42.69301195614385,-10.64456340638537,#479DB8
-44.63360340869584,-11.128407197584705,#459FBA
-46.57419486124783,-11.61225098878404,#42A0BD
-48.51478631379983,-12.096094779983375,#40A2BF
-50.45537776635182,-12.57993857118271,#3DA3C2
-52.395969218903815,-13.063782362382046,#3BA4C4
-54.33656067145581,-13.54762615358138,#38A6C7
-56.2771521240078,-14.031469944780715,#36A7C9
-58.2177435765598,-14.515313735980051,#33A8CC
-60.15833502911179,-14.999157527179385,#30AACF
-62.09892648166378,-15.48300131837872,#2EABD1
-64.03951793421578,-15.966845109578056,#2BACD4
-65.98010938676777,-16.45068890077739,#29AED6
-67.92070083931976,-16.934532691976724,#26AFD9
-69.86129229187175,-17.41837648317606,#24B0DB
-71.80188374442375,-17.902220274375395,#21B2DE
-73.74247519697575,-18.38606406557473,#1FB3E0
-75.68306664952773,-18.869907856774066,#1CB5E3
-77.62365810207973,-19.3537516479734,#19B6E6
-79.56424955463172,-19.837595439172734,#17B7E8
-81.50484100718371,-20.32143923037207,#14B9EB
-83.44543245973571,-20.805283021571405,#12BAED
-85.3860239122877,-21.28912681277074,#0FBBF0
-87.3266153648397,-21.772970603970077,#0DBDF2
-89.26720681739168,-22.25681439516941,#0ABEF5
-91.20779826994368,-22.740658186368744,#08BFF7
-93.14838972249566,-23.22450197756808,#05C1FA
-95.08898117504766,-23.708345768767416,#03C2FC
0,0,#808080
-1.9225233918766378,-0.551274711633998,#7D8182
-3.8450467837532756,-1.102549423267996,#7A8285
-5.767570175629913,-1.653824134901994,#788387
-7.690093567506551,-2.205098846535992,#75848A
-9.612616959383189,-2.75637355816999,#73858C
-11.535140351259827,-3.307648269803988,#70878F
-13.457663743136465,-3.8589229814379857,#6E8891
-15.380187135013102,-4.410197693071984,#6B8994
-17.30271052688974,-4.961472404705982,#698A96
-19.225233918766378,-5.51274711633998,#668B99
-21.147757310643016,-6.064021827973978,#638D9C
-23.070280702519653,-6.615296539607976,#618E9E
-24.99280409439629,-7.166571251241974,#5E8FA1
-26.91532748627293,-7.7178459628759715,#5C90A3
-28.837850878149567,-8.26912067450997,#5991A6
-30.760374270026205,-8.820395386143968,#5793A8
-32.68289766190284,-9.371670097777965,#5494AB
-34.60542105377948,-9.922944809411964,#5295AD
-36.52794444565612,-10.474219521045962,#4F96B0
-38.450467837532756,-11.02549423267996,#4D97B3
-40.372991229409394,-11.576768944313958,#4A98B5
-42.29551462128603,-12.128043655947955,#479AB8
-44.21803801316267,-12.679318367581955,#459BBA
-46.14056140503931,-13.230593079215952,#429CBD
-48.063084796915945,-13.78186779084995,#409DBF
-49.98560818879258,-14.333142502483948,#3D9EC2
-51.90813158066922,-14.884417214117946,#3BA0C4
-53.83065497254586,-15.435691925751943,#38A1C7
-55.753178364422496,-15.986966637385942,#36A2C9
-57.675701756299134,-16.53824134901994,#33A3CC
-59.59822514817577,-17.08951606065394,#30A4CF
-61.52074854005241,-17.640790772287936,#2EA6D1
-63.44327193192905,-18.192065483921933,#2BA7D4
-65.36579532380568,-18.74334019555593,#29A8D6
-67.28831871568232,-19.29461490718993,#26A9D9
-69.21084210755896,-19.84588961882393,#24AADB
-71.1333654994356,-20.397164330457926,#21ACDE
-73.05588889131224,-20.948439042091923,#1FADE0
-74.97841228318887,-21.49971375372592,#1CAEE3
-76.90093567506551,-22.05098846535992,#19AFE6
-78.82345906694215,-22.60226317699392,#17B0E8
-80.74598245881879,-23.153537888627916,#14B1EB
-82.66850585069542,-23.704812600261914,#12B3ED
-84.59102924257206,-24.25608731189591,#0FB4F0
-86.5135526344487,-24.807362023529908,#0DB5F2
-88.43607602632534,-25.35863673516391,#0AB6F5
-90.35859941820198,-25.909911446797906,#08B7F7
-92.28112281007861,-26.461186158431904,#05B9FA
-94.20364620195525,-27.0124608700659,#03BAFC
0,0,#808080
-1.9021130325903073,-0.6180339887498946,#7D8182
-3.8042260651806146,-1.2360679774997891,#7A8285
-5.706339097770922,-1.8541019662496838,#788387
-7.608452130361229,-2.4721359549995783,#75848A
-9.510565162951536,-3.0901699437494727,#73858C
-11.412678195541844,-3.7082039324993676,#70868F
-13.314791228132151,-4.326237921249262,#6E8791
-15.216904260722458,-4.9442719099991566,#6B8894
-17.119017293312766,-5.5623058987490515,#698996
-19.021130325903073,-6.1803398874989455,#668A99
-20.92324335849338,-6.79837387624884,#638B9C
-22.825356391083687,-7.416407864998735,#618C9E
-24.727469423673995,-8.03444185374863,#5E8DA1
-26.629582456264302,-8.652475842498523,#5C8EA3
-28.53169548885461,-9.270509831248418,#598FA6
-30.433808521444917,-9.888543819998313,#5790A8
-32.335921554035224,-10.506577808748208,#5491AB
-34.23803458662553,-11.124611797498103,#5292AD
-36.14014761921584,-11.742645786247996,#4F93B0
-38.042260651806146,-12.360679774997891,#4D94B3
-39.94437368439645,-12.978713763747786,#4A95B5
-41.84648671698676,-13.59674775249768,#4796B8
-43.74859974957707,-14.214781741247576,#4597BA
-45.650712782167375,-14.83281572999747,#4298BD
-47.55282581475768,-15.450849718747364,#4099BF
-49.45493884734799,-16.06888370749726,#3D9AC2
-51.3570518799383,-16.686917696247153,#3B9BC4
-53.259164912528604,-17.304951684997047,#389CC7
-55.16127794511891,-17.922985673746943,#369DC9
-57.06339097770922,-18.541019662496836,#339ECC
-58.965504010299526,-19.159053651246733,#309FCF
-60.86761704288983,-19.777087639996626,#2EA0D1
-62.76973007548014,-20.39512162874652,#2BA1D4
-64.67184310807045,-21.013155617496416,#29A2D6
-66.57395614066075,-21.63118960624631,#26A3D9
-68.47606917325106,-22.249223594996206,#24A4DB
-70.37818220584137,-22.8672575837461,#21A5DE
-72.28029523843168,-23.485291572495992,#1FA6E0
-74.18240827102198,-24.10332556124589,#1CA7E3
-76.08452130361229,-24.721359549995782,#19A8E6
-77.9866343362026,-25.33939353874568,#17A9E8
-79.8887473687929,-25.95742752749557,#14AAEB
-81.79086040138321,-26.575461516245465,#12ABED
-83.69297343397352,-27.19349550499536,#0FACF0
-85.59508646656383,-27.811529493745255,#0DADF2
-87.49719949915414,-28.42956348249515,#0AAEF5
-89.39931253174444,-29.047597471245044,#08AFF7
-91.30142556433475,-29.66563145999494,#05B0FA
-93.20353859692506,-30.283665448744834,#03B1FC
0,0,#808080
-1.8793852415718169,-0.6840402866513373,#7D8082
-3.7587704831436337,-1.3680805733026746,#7A8185
-5.638155724715451,-2.052120859954012,#788287
-7.517540966287267,-2.7361611466053493,#75838A
-9.396926207859085,-3.4202014332566866,#73848C
-11.276311449430901,-4.104241719908024,#70858F
-13.155696691002717,-4.788282006559362,#6E8591
-15.035081932574535,-5.4723222932106985,#6B8694
-16.914467174146353,-6.156362579862035,#698796
-18.79385241571817,-6.840402866513373,#668899
-20.673237657289985,-7.524443153164711,#63899C
-22.552622898861802,-8.208483439816048,#618A9E
-24.43200814043362,-8.892523726467385,#5E8BA1
-26.311393382005434,-9.576564013118723,#5C8BA3
-28.190778623577252,-10.26060429977006,#598CA6
-30.07016386514907,-10.944644586421397,#578DA8
-31.949549106720887,-11.628684873072734,#548EAB
-33.828934348292705,-12.31272515972407,#528FAD
-35.70831958986452,-12.99676544637541,#4F90B0
-37.58770483143634,-13.680805733026746,#4D90B3
-39.46709007300815,-14.364846019678083,#4A91B5
-41.34647531457997,-15.048886306329422,#4792B8
-43.22586055615179,-15.732926592980759,#4593BA
-45.105245797723605,-16.416966879632096,#4294BD
-46.98463103929542,-17.101007166283434,#4095BF
-48.86401628086724,-17.78504745293477,#3D96C2
-50.74340152243906,-18.469087739586108,#3B96C4
-52.62278676401087,-19.153128026237447,#3897C7
-54.502172005582686,-19.83716831288878,#3698C9
-56.381557247154504,-20.52120859954012,#3399CC
-58.26094248872632,-21.205248886191455,#309ACF
-60.14032773029814,-21.889289172842794,#2E9BD1
-62.01971297186996,-22.573329459494133,#2B9CD4
-63.899098213441775,-23.257369746145468,#299CD6
-65.77848345501359,-23.941410032796806,#269DD9
-67.65786869658541,-24.62545031944814,#249EDB
-69.53725393815722,-25.30949060609948,#219FDE
-71.41663917972905,-25.99353089275082,#1FA0E0
-73.29602442130086,-26.677571179402154,#1CA1E3
-75.17540966287268,-27.361611466053493,#19A1E6
-77.05479490444449,-28.04565175270483,#17A2E8
-78.9341801460163,-28.729692039356166,#14A3EB
-80.81356538758813,-29.413732326007505,#12A4ED
-82.69295062915994,-30.097772612658844,#0FA5F0
-84.57233587073176,-30.78181289931018,#0DA6F2
-86.45172111230357,-31.465853185961517,#0AA7F5
-88.3311063538754,-32.14989347261285,#08A7F7
-90.21049159544721,-32.83393375926419,#05A8FA
-92.08987683701902,-33.51797404591553,#03A9FC
0,0,#808080
-1.8543677091335748,-0.749213186831824,#7D8082
-3.7087354182671497,-1.498426373663648,#7A8185
-5.5631031274007245,-2.247639560495472,#788287
-7.417470836534299,-2.996852747327296,#75828A
-9.271838545667874,-3.74606593415912,#73838C
-11.126206254801449,-4.495279120990944,#70848F
-12.980573963935024,-5.244492307822768,#6E8491
-14.834941673068599,-5.993705494654592,#6B8594
-16.689309382202175,-6.742918681486416,#698696
-18.54367709133575,-7.49213186831824,#668699
-20.39804480046932,-8.241345055150065,#63879C
-22.252412509602898,-8.990558241981889,#61889E
-24.106780218736475,-9.739771428813713,#5E88A1
-25.961147927870048,-10.488984615645537,#5C89A3
-27.81551563700362,-11.23819780247736,#598AA6
-29.669883346137198,-11.987410989309184,#578AA8
-31.524251055270774,-12.736624176141008,#548BAB
-33.37861876440435,-13.485837362972832,#528CAD
-35.23298647353792,-14.235050549804656,#4F8CB0
-37.0873541826715,-14.98426373663648,#4D8DB3
-38.941721891805074,-15.733476923468304,#4A8EB5
-40.79608960093864,-16.48269011030013,#478EB8
-42.65045731007222,-17.231903297131954,#458FBA
-44.504825019205796,-17.981116483963778,#4290BD
-46.35919272833937,-18.7303296707956,#4090BF
-48.21356043747295,-19.479542857627425,#3D91C2
-50.06792814660652,-20.22875604445925,#3B92C4
-51.922295855740096,-20.977969231291073,#3893C7
-53.77666356487367,-21.727182418122897,#3693C9
-55.63103127400724,-22.47639560495472,#3394CC
-57.48539898314082,-23.225608791786545,#3095CF
-59.339766692274395,-23.97482197861837,#2E95D1
-61.19413440140797,-24.724035165450193,#2B96D4
-63.04850211054155,-25.473248352282017,#2997D6
-64.90286981967512,-26.22246153911384,#2697D9
-66.7572375288087,-26.971674725945665,#2498DB
-68.61160523794227,-27.72088791277749,#2199DE
-70.46597294707584,-28.470101099609312,#1F99E0
-72.32034065620942,-29.219314286441136,#1C9AE3
-74.174708365343,-29.96852747327296,#199BE6
-76.02907607447656,-30.717740660104784,#179BE8
-77.88344378361015,-31.466953846936608,#149CEB
-79.73781149274372,-32.216167033768436,#129DED
-81.59217920187729,-32.96538022060026,#0F9DF0
-83.44654691101087,-33.71459340743208,#0D9EF2
-85.30091462014444,-34.46380659426391,#0A9FF5
-87.15528232927802,-35.21301978109573,#089FF7
-89.00965003841159,-35.962232967927555,#05A0FA
-90.86401774754516,-36.71144615475938,#03A1FC
0,0,#808080
-1.8270909152852017,-0.8134732861516004,#7D8082
-3.6541818305704035,-1.6269465723032008,#7A8185
-5.481272745855605,-2.4404198584548014,#788187
-7.308363661140807,-3.2538931446064017,#75828A
-9.135454576426008,-4.067366430758002,#73828C
-10.96254549171121,-4.880839716909603,#70838F
-12.789636406996411,-5.694313003061203,#6E8391
-14.616727322281614,-6.507786289212803,#6B8494
-16.443818237566816,-7.321259575364404,#698496
-18.270909152852017,-8.134732861516005,#668599
-20.098000068137218,-8.948206147667605,#63859C
-21.92509098342242,-9.761679433819205,#61869E
-23.752181898707622,-10.575152719970806,#5E86A1
-25.579272813992823,-11.388626006122406,#5C87A3
-27.406363729278027,-12.202099292274006,#5987A6
-29.233454644563228,-13.015572578425607,#5788A8
-31.06054555984843,-13.829045864577207,#5488AB
-32.88763647513363,-14.642519150728807,#5289AD
-34.71472739041883,-15.455992436880408,#4F89B0
-36.541818305704034,-16.26946572303201,#4D8AB3
-38.36890922098924,-17.082939009183608,#4A8AB5
-40.196000136274435,-17.89641229533521,#478BB8
-42.02309105155964,-18.70988558148681,#458BBA
-43.85018196684484,-19.52335886763841,#428CBD
-45.67727288213004,-20.33683215379001,#408CBF
-47.504363797415245,-21.15030543994161,#3D8DC2
-49.33145471270045,-21.96377872609321,#3B8DC4
-51.158545627985646,-22.777252012244812,#388EC7
-52.98563654327085,-23.59072529839641,#368EC9
-54.812727458556054,-24.404198584548013,#338FCC
-56.63981837384125,-25.21767187069961,#308FCF
-58.466909289126455,-26.031145156851213,#2E90D1
-60.29400020441166,-26.844618443002815,#2B90D4
-62.12109111969686,-27.658091729154414,#2991D6
-63.94818203498206,-28.471565015306016,#2691D9
-65.77527295026727,-29.285038301457615,#2492DB
-67.60236386555246,-30.098511587609217,#2192DE
-69.42945478083766,-30.911984873760815,#1F93E0
-71.25654569612287,-31.725458159912417,#1C93E3
-73.08363661140807,-32.53893144606402,#1994E6
-74.91072752669326,-33.35240473221562,#1794E8
-76.73781844197848,-34.165878018367216,#1495EB
-78.56490935726367,-34.979351304518815,#1295ED
-80.39200027254887,-35.79282459067042,#0F96F0
-82.21909118783408,-36.60629787682202,#0D96F2
-84.04618210311928,-37.41977116297362,#0A97F5
-85.87327301840448,-38.233244449125216,#0897F7
-87.70036393368969,-39.04671773527682,#0598FA
-89.52745484897488,-39.86019102142842,#0398FC
0,0,#808080
-1.7975880925983339,-0.8767422935781549,#7D8082
-3.5951761851966677,-1.7534845871563098,#7A8085
-5.392764277795002,-2.630226880734465,#788187
-7.190352370393335,-3.5069691743126197,#75818A
-8.98794046299167,-4.383711467890775,#73818C
-10.785528555590004,-5.26045376146893,#70828F
-12.583116648188337,-6.1371960550470845,#6E8291
-14.38070474078667,-7.013938348625239,#6B8294
-16.178292833385004,-7.890680642203394,#698396
-17.97588092598334,-8.76742293578155,#668399
-19.77346901858167,-9.644165229359704,#63839C
-21.571057111180007,-10.52090752293786,#61849E
-23.36864520377834,-11.397649816516013,#5E84A1
-25.166233296376674,-12.274392110094169,#5C84A3
-26.963821388975006,-13.151134403672323,#5985A6
-28.76140948157334,-14.027876697250479,#5785A8
-30.558997574171677,-14.904618990828634,#5485AB
-32.35658566677001,-15.781361284406788,#5286AD
-34.15417375936834,-16.658103577984942,#4F86B0
-35.95176185196668,-17.5348458715631,#4D86B3
-37.74934994456501,-18.411588165141254,#4A87B5
-39.54693803716334,-19.288330458719408,#4787B8
-41.344526129761675,-20.16507275229756,#4587BA
-43.142114222360014,-21.04181504587572,#4288BD
-44.939702314958346,-21.918557339453873,#4088BF
-46.73729040755668,-22.795299633032027,#3D88C2
-48.53487850015502,-23.672041926610184,#3B89C4
-50.33246659275335,-24.548784220188338,#3889C7
-52.13005468535168,-25.425526513766492,#3689C9
-53.92764277795001,-26.302268807344646,#338ACC
-55.72523087054835,-27.179011100922803,#308ACF
-57.52281896314668,-28.055753394500957,#2E8AD1
-59.320407055745015,-28.93249568807911,#2B8BD4
-61.117995148343354,-29.80923798165727,#298BD6
-62.915583240941686,-30.685980275235423,#268BD9
-64.71317133354002,-31.562722568813577,#248CDB
-66.51075942613835,-32.43946486239173,#218CDE
-68.30834751873668,-33.316207155969884,#1F8CE0
-70.10593561133501,-34.19294944954804,#1C8DE3
-71.90352370393336,-35.0696917431262,#198DE6
-73.70111179653169,-35.94643403670435,#178DE8
-75.49869988913002,-36.82317633028251,#148EEB
-77.29628798172836,-37.69991862386066,#128EED
-79.09387607432669,-38.576660917438815,#0F8EF0
-80.89146416692502,-39.45340321101697,#0D8FF2
-82.68905225952335,-40.33014550459512,#0A8FF5
-84.4866403521217,-41.206887798173284,#088FF7
-86.28422844472003,-42.08363009175144,#0590FA
-88.08181653731836,-42.96037238532959,#0390FC
0,0,#808080
-1.7658951857178538,-0.9389431255717817,#7D8082
-3.5317903714357075,-1.8778862511435634,#7A8085
-5.297685557153561,-2.8168293767153454,#788087
-7.063580742871415,-3.755772502287127,#75808A
-8.829475928589268,-4.694715627858908,#73808C
-10.595371114307122,-5.633658753430691,#70818F
-12.361266300024976,-6.572601879002472,#6E8191
-14.12716148574283,-7.511545004574254,#6B8194
-15.893056671460684,-8.450488130146036,#698196
-17.658951857178536,-9.389431255717817,#668199
-19.424847042896392,-10.3283743812896,#63819C
-21.190742228614244,-11.267317506861382,#61829E
-22.9566374143321,-12.206260632433162,#5E82A1
-24.722532600049952,-13.145203758004945,#5C82A3
-26.488427785767808,-14.084146883576725,#5982A6
-28.25432297148566,-15.023090009148508,#5782A8
-30.020218157203512,-15.96203313472029,#5482AB
-31.786113342921368,-16.900976260292072,#5283AD
-33.55200852863922,-17.83991938586385,#4F83B0
-35.31790371435707,-18.778862511435634,#4D83B3
-37.08379890007493,-19.717805637007416,#4A83B5
-38.849694085792784,-20.6567487625792,#4783B8
-40.615589271510636,-21.59569188815098,#4583BA
-42.38148445722849,-22.534635013722763,#4284BD
-44.14737964294634,-23.473578139294542,#4084BF
-45.9132748286642,-24.412521264866324,#3D84C2
-47.67917001438205,-25.351464390438107,#3B84C4
-49.445065200099904,-26.29040751600989,#3884C7
-51.210960385817756,-27.22935064158167,#3684C9
-52.976855571535616,-28.16829376715345,#3385CC
-54.74275075725347,-29.107236892725233,#3085CF
