param,value,prob
6,0.6464867974741958,-6.907755278982137
7,0.6617748595046682,-6.907755278982137
blueSquare1,0.38344079067113673,-6.907755278982137
blueSquare2,0.9527309727521376,-6.907755278982137
2,0.13883435156164498,-6.907755278982137
3,0.4067161208655058,-6.907755278982137
4,0.1573680277735823,-6.907755278982137
5,0.23775779334363725,-6.907755278982137
6,0.4121759096789607,-6.907755278982137
7,0.36053048824065437,-6.907755278982137
blueSquare1,0.7140454185456244,-6.907755278982137
blueSquare2,0.8659982476308838,-6.907755278982137
2,0.3789942970168735,-6.907755278982137
3,0.16794392859265148,-6.907755278982137
4,0.4525573001272779,-6.907755278982137
5,0.09578449341177082,-6.907755278982137
6,0.31528499172406893,-6.907755278982137
7,0.2976498428228145,-6.907755278982137
blueSquare1,0.8311593212648277,-6.907755278982137
blueSquare2,0.7778508853036626,-6.907755278982137
2,0.5641056729074642,-6.907755278982137
3,0.41618221514396203,-6.907755278982137
4,0.4578499515807076,-6.907755278982137
5,0.22811324267478794,-6.907755278982137
6,0.2644822533505104,-6.907755278982137
7,0.33398398343352176,-6.907755278982137
blueSquare1,0.5987699584356954,-6.907755278982137
blueSquare2,0.8463527751735417,-6.907755278982137
2,0.4385784034465661,-6.907755278982137
3,0.3054363754859045,-6.907755278982137
4,0.14853065492128012,-6.907755278982137
5,0.29569801850397265,-6.907755278982137
6,0.21022280610587307,-6.907755278982137
7,0.12469586976106396,-6.907755278982137
blueSquare1,0.7480016569233392,-6.907755278982137
blueSquare2,0.8542725090956571,-6.907755278982137
2,0.6023179861661229,-6.907755278982137
3,0.8465030892956784,-6.907755278982137
4,0.31758514853588127,-6.907755278982137
5,0.37219461494591183,-6.907755278982137
6,0.33026039221237413,-6.907755278982137
7,0.2597727765904616,-6.907755278982137
blueSquare1,0.6901494026439522,-6.907755278982137
blueSquare2,0.9295641921180299,-6.907755278982137
2,0.4731306210793838,-6.907755278982137
3,0.6746519680674953,-6.907755278982137
4,0.4528765271119758,-6.907755278982137
5,0.16228194480806699,-6.907755278982137
6,0.5951411728103706,-6.907755278982137
7,0.2515212253015461,-6.907755278982137
blueSquare1,0.6605232891071412,-6.907755278982137
blueSquare2,0.8778098428939242,-6.907755278982137
2,0.18261472694248138,-6.907755278982137
3,0.4082713478947505,-6.907755278982137
4,0.7804074218377528,-6.907755278982137
5,0.6993711401607782,-6.907755278982137
6,0.23232373774829904,-6.907755278982137
7,0.14156642339773884,-6.907755278982137
blueSquare1,0.4292747730556489,-6.907755278982137
blueSquare2,0.805042237696222,-6.907755278982137
2,0.3825723262552417,-6.907755278982137
3,0.5073945722063632,-6.907755278982137
4,0.4089632936953384,-6.907755278982137
5,0.1678841975826505,-6.907755278982137
6,0.4928196895502681,-6.907755278982137
7,0.2422450809101343,-6.907755278982137
blueSquare1,0.7982288637303258,-6.907755278982137
blueSquare2,0.8959979408081601,-6.907755278982137
2,0.2231334849207096,-6.907755278982137
3,0.5416286491597743,-6.907755278982137
4,0.11711744172289693,-6.907755278982137
5,0.12798446353176832,-6.907755278982137
6,0.4951955839060069,-6.907755278982137
7,0.28825060011917675,-6.907755278982137
blueSquare1,0.4256201985149605,-6.907755278982137
blueSquare2,0.7962646307620286,-6.907755278982137
2,0.13104757236714337,-6.907755278982137
3,0.5441244504458899,-6.907755278982137
4,0.1427907715700551,-6.907755278982137
5,0.5102355652051963,-6.907755278982137
6,0.193618902438923,-6.907755278982137
7,0.19850909116121754,-6.907755278982137
blueSquare1,0.36771367804780075,-6.907755278982137
blueSquare2,0.8281994437572665,-6.907755278982137
2,0.2513958553618093,-6.907755278982137
3,0.6271117246867143,-6.907755278982137
4,0.47561204672128354,-6.907755278982137
5,0.15390795172540356,-6.907755278982137
6,0.39043772899049217,-6.907755278982137
7,0.40608474844408493,-6.907755278982137
blueSquare1,0.3824775239110099,-6.907755278982137
blueSquare2,0.8819815662668612,-6.907755278982137
2,0.38584063450266204,-6.907755278982137
3,0.5576858652532404,-6.907755278982137
4,0.18230876812768068,-6.907755278982137
5,0.3655007265768607,-6.907755278982137
6,0.5340217501603306,-6.907755278982137
7,0.1788655978174503,-6.907755278982137
blueSquare1,0.8684618074939762,-6.907755278982137
blueSquare2,0.8984961819591465,-6.907755278982137
2,0.3395600941917427,-6.907755278982137
3,0.5932164265906459,-6.907755278982137
4,0.8508335926951237,-6.907755278982137
5,0.2740265374476687,-6.907755278982137
6,0.11111910772438614,-6.907755278982137
7,0.18128453231283692,-6.907755278982137
blueSquare1,0.7474183699286175,-6.907755278982137
blueSquare2,0.8603915222885083,-6.907755278982137
2,0.25852741162397835,-6.907755278982137
3,0.13341681621279003,-6.907755278982137
4,0.14543657871245094,-6.907755278982137
5,0.5112365948001689,-6.907755278982137
6,0.4374313176108446,-6.907755278982137
7,0.09275549749062702,-6.907755278982137
blueSquare1,0.4898064643379195,-6.907755278982137
blueSquare2,0.8838466997813736,-6.907755278982137
2,0.6256192781697675,-6.907755278982137
3,0.49272290722558093,-6.907755278982137
4,0.44313400551736454,-6.907755278982137
5,0.15771268345918665,-6.907755278982137
6,0.10884173630255421,-6.907755278982137
7,0.33659508715838826,-6.907755278982137
blueSquare1,0.25223016534999165,-6.907755278982137
blueSquare2,0.9639610001648066,-6.907755278982137
2,0.13150432714800334,-6.907755278982137
3,0.5481278913132452,-6.907755278982137
4,0.7601915368089147,-6.907755278982137
5,0.28934022698583395,-6.907755278982137
6,0.40330112996206186,-6.907755278982137
7,0.3249327866628101,-6.907755278982137
blueSquare1,0.7463539286714208,-6.907755278982137
blueSquare2,0.9241602117841087,-6.907755278982137
2,0.2554255794134209,-6.907755278982137
3,0.10653056752148997,-6.907755278982137
4,0.1167623357433102,-6.907755278982137
5,0.28991135567828935,-6.907755278982137
6,0.15137015303629822,-6.907755278982137
7,0.0761521693015298,-6.907755278982137
blueSquare1,0.514378875148198,-6.907755278982137
blueSquare2,0.9350710666883859,-6.907755278982137
2,0.2727978327544447,-6.907755278982137
3,0.21056709554249448,-6.907755278982137
4,0.4153815143889458,-6.907755278982137
5,0.3390428843878912,-6.907755278982137
6,0.131281889387151,-6.907755278982137
7,0.37655525585835053,-6.907755278982137
blueSquare1,0.8622747474412139,-6.907755278982137
blueSquare2,0.8264342626989377,-6.907755278982137
2,0.34887564179256864,-6.907755278982137
3,0.4518860361375489,-6.907755278982137
4,0.19656311802600543,-6.907755278982137
5,0.29891609721217816,-6.907755278982137
6,0.560307216950894,-6.907755278982137
7,0.46440517040056717,-6.907755278982137
blueSquare1,0.7033296984355245,-6.907755278982137
blueSquare2,0.7760219361984741,-6.907755278982137
2,0.46697648205679454,-6.907755278982137
3,0.34263212477765753,-6.907755278982137
4,0.5990663765704773,-6.907755278982137
5,0.2563694863893788,-6.907755278982137
6,0.7436687276831477,-6.907755278982137
7,0.3018518265883421,-6.907755278982137
blueSquare1,0.6590779910692516,-6.907755278982137
blueSquare2,0.7118169026767768,-6.907755278982137
2,0.06253607240123801,-6.907755278982137
3,0.41515898851374733,-6.907755278982137
4,0.11769797449690832,-6.907755278982137
5,0.6295870188918986,-6.907755278982137
6,0.3159433083638322,-6.907755278982137
7,0.2763325189661017,-6.907755278982137
blueSquare1,0.4623324246016204,-6.907755278982137
blueSquare2,0.926602758483893,-6.907755278982137
2,0.11804724138605346,-6.907755278982137
3,0.15874448838876734,-6.907755278982137
4,0.2773147760905375,-6.907755278982137
5,0.2716845035299352,-6.907755278982137
6,0.46921752635433794,-6.907755278982137
7,0.07694984723172402,-6.907755278982137
blueSquare1,0.7260162617474841,-6.907755278982137
blueSquare2,0.8802763658141136,-6.907755278982137
2,0.07219337280662955,-6.907755278982137
3,0.5951709683958497,-6.907755278982137
4,0.4482883573148755,-6.907755278982137
5,0.21366289204828934,-6.907755278982137
6,0.20141092821146342,-6.907755278982137
7,0.541431906080555,-6.907755278982137
blueSquare1,0.9077216044130519,-6.907755278982137
blueSquare2,0.8880322575226154,-6.907755278982137
2,0.6865554541114661,-6.907755278982137
3,0.6847421533155253,-6.907755278982137
4,0.13906753738995867,-6.907755278982137
5,0.57667549258361,-6.907755278982137
6,0.25549528565893925,-6.907755278982137
7,0.21294044668228715,-6.907755278982137
blueSquare1,0.6177233513521073,-6.907755278982137
blueSquare2,0.8864657909610404,-6.907755278982137
2,0.3821382242230605,-6.907755278982137
3,0.43778234033977037,-6.907755278982137
4,0.22926080565632076,-6.907755278982137
5,0.13481593207119577,-6.907755278982137
6,0.29275298794596183,-6.907755278982137
7,0.41533387144330663,-6.907755278982137
blueSquare1,0.7628469222931099,-6.907755278982137
blueSquare2,0.734828647092599,-6.907755278982137
2,0.5533266955412992,-6.907755278982137
3,0.2991597334057133,-6.907755278982137
4,0.6499352855925361,-6.907755278982137
5,0.18078750563228313,-6.907755278982137
6,0.39220273468813194,-6.907755278982137
7,0.25325841620419787,-6.907755278982137
blueSquare1,0.44843570652538456,-6.907755278982137
blueSquare2,0.8613716069267668,-6.907755278982137
2,0.3497655730122285,-6.907755278982137
3,0.11531097214642703,-6.907755278982137
4,0.7645691801872254,-6.907755278982137
5,0.3628432280294019,-6.907755278982137
6,0.38448754354166575,-6.907755278982137
7,0.2978439970333303,-6.907755278982137
blueSquare1,0.7112389340427566,-6.907755278982137
blueSquare2,0.6723759000701924,-6.907755278982137
2,0.5855511229433573,-6.907755278982137
3,0.30591910359256114,-6.907755278982137
4,0.23893110341335264,-6.907755278982137
5,0.06428914489101233,-6.907755278982137
6,0.1562224835854719,-6.907755278982137
7,0.41993858664340616,-6.907755278982137
blueSquare1,0.6896138668186749,-6.907755278982137
blueSquare2,0.7974119889350217,-6.907755278982137
2,0.10043388756214616,-6.907755278982137
3,0.30751141829162504,-6.907755278982137
4,0.9283605247172113,-6.907755278982137
5,0.5055561893076602,-6.907755278982137
6,0.747103029880284,-6.907755278982137
7,0.12481334818647828,-6.907755278982137
blueSquare1,0.536332347972501,-6.907755278982137
blueSquare2,0.9033340495928937,-6.907755278982137
2,0.38810447557513805,-6.907755278982137
3,0.539518981845632,-6.907755278982137
4,0.3573618170929102,-6.907755278982137
5,0.44336457344697955,-6.907755278982137
6,0.3385297965415478,-6.907755278982137
7,0.30471875540297544,-6.907755278982137
blueSquare1,0.802665793457886,-6.907755278982137
blueSquare2,0.9256842721152074,-6.907755278982137
2,0.224629939402414,-6.907755278982137
3,0.5755761424054838,-6.907755278982137
4,0.7009123301931988,-6.907755278982137
5,0.11852975192906291,-6.907755278982137
6,0.644249101596122,-6.907755278982137
7,0.3735752887879074,-6.907755278982137
blueSquare1,0.4831991871750768,-6.907755278982137
blueSquare2,0.7833896559230646,-6.907755278982137
2,0.5828326545266762,-6.907755278982137
3,0.23187854143015457,-6.907755278982137
4,0.3959740362460791,-6.907755278982137
5,0.2314577876939774,-6.907755278982137
6,0.35256796438950566,-6.907755278982137
7,0.10515382070543002,-6.907755278982137
blueSquare1,0.6888266690347472,-6.907755278982137
blueSquare2,0.8460999220708234,-6.907755278982137
2,0.44614697501914763,-6.907755278982137
3,0.6515995499408967,-6.907755278982137
4,0.8043833480823296,-6.907755278982137
5,0.5798263466483242,-6.907755278982137
6,0.14048647465872294,-6.907755278982137
7,0.23633248197855622,-6.907755278982137
blueSquare1,0.7839228027446281,-6.907755278982137
blueSquare2,0.9392072297290182,-6.907755278982137
2,0.24995130541562285,-6.907755278982137
3,0.3434108757166924,-6.907755278982137
4,0.5562172238300855,-6.907755278982137
5,0.6485198595006948,-6.907755278982137
6,0.39861307293884984,-6.907755278982137
7,0.616336441273274,-6.907755278982137
blueSquare1,0.4916010853482224,-6.907755278982137
blueSquare2,0.9008134408623674,-6.907755278982137
2,0.2653513984715661,-6.907755278982137
3,0.48747906030377297,-6.907755278982137
4,0.6281525788816689,-6.907755278982137
5,0.31055557013887763,-6.907755278982137
6,0.3443446962519419,-6.907755278982137
7,0.3964658207421005,-6.907755278982137
blueSquare1,0.6037661143004742,-6.907755278982137
blueSquare2,0.8925126723079686,-6.907755278982137
2,0.3035153161081469,-6.907755278982137
3,0.2302716813958897,-6.907755278982137
4,0.08476076602509934,-6.907755278982137
5,0.09858095083437908,-6.907755278982137
6,0.134879692528204,-6.907755278982137
7,0.12948172135774538,-6.907755278982137
blueSquare1,0.5211884977114387,-6.907755278982137
blueSquare2,0.9191781092277731,-6.907755278982137
2,0.4363211830731844,-6.907755278982137
3,0.24515304902240756,-6.907755278982137
4,0.6078572642542113,-6.907755278982137
5,0.5325811381923647,-6.907755278982137
6,0.13723447961191002,-6.907755278982137
7,0.4366126119948413,-6.907755278982137
blueSquare1,0.40696492665561806,-6.907755278982137
blueSquare2,0.9213269879951732,-6.907755278982137
2,0.16405196955875284,-6.907755278982137
3,0.33090079619886364,-6.907755278982137
4,0.21380800217921497,-6.907755278982137
5,0.12921091438311433,-6.907755278982137
6,0.40229915516378023,-6.907755278982137
7,0.30605635543136767,-6.907755278982137
blueSquare1,0.6605665991087563,-6.907755278982137
blueSquare2,0.7669544017242873,-6.907755278982137
2,0.5309694034684164,-6.907755278982137
3,0.2722923085735048,-6.907755278982137
4,0.43538690968899607,-6.907755278982137
5,0.24303155280323693,-6.907755278982137
6,0.23050048301486709,-6.907755278982137
7,0.37995481897043887,-6.907755278982137
blueSquare1,0.6375980611248119,-6.907755278982137
blueSquare2,0.9578078568920481,-6.907755278982137
2,0.8243329916081725,-6.907755278982137
3,0.6125456185452028,-6.907755278982137
4,0.30209935454955467,-6.907755278982137
5,0.2560471005719284,-6.907755278982137
6,0.5664698532518372,-6.907755278982137
7,0.4133240508308657,-6.907755278982137
blueSquare1,0.7916009460256394,-6.907755278982137
blueSquare2,0.8884272411579304,-6.907755278982137
2,0.42048058155086415,-6.907755278982137
3,0.31310310490956583,-6.907755278982137
4,0.450310413508514,-6.907755278982137
5,0.5426343596493977,-6.907755278982137
6,0.3510518081426817,-6.907755278982137
7,0.4292435264449472,-6.907755278982137
blueSquare1,0.8242581085775806,-6.907755278982137
blueSquare2,0.9308231609550482,-6.907755278982137
2,0.4338019305225321,-6.907755278982137
3,0.46769963746641585,-6.907755278982137
4,0.2565445700043338,-6.907755278982137
5,0.6943802924884496,-6.907755278982137
6,0.37441970786436723,-6.907755278982137
7,0.1880362354053204,-6.907755278982137
blueSquare1,0.5351598141711915,-6.907755278982137
blueSquare2,0.8931128630182729,-6.907755278982137
2,0.4524436235282469,-6.907755278982137
3,0.26286065015652743,-6.907755278982137
4,0.5811562489594108,-6.907755278982137
5,0.39617145447631064,-6.907755278982137
6,0.4549812829505058,-6.907755278982137
7,0.2623996433625778,-6.907755278982137
blueSquare1,0.738828103404138,-6.907755278982137
blueSquare2,0.9549700153649121,-6.907755278982137
2,0.11264321932173152,-6.907755278982137
3,0.34009188872775237,-6.907755278982137
4,0.10784829429366326,-6.907755278982137
5,0.14026357814168677,-6.907755278982137
6,0.2584887196323247,-6.907755278982137
7,0.22849924589942763,-6.907755278982137
blueSquare1,0.7033720452788005,-6.907755278982137
blueSquare2,0.8672732968055664,-6.907755278982137
2,0.16349454117646625,-6.907755278982137
3,0.6093882694182259,-6.907755278982137
4,0.37485321157291396,-6.907755278982137
5,0.2715834393994476,-6.907755278982137
6,0.20578551681386892,-6.907755278982137
7,0.215492509329363,-6.907755278982137
blueSquare1,0.7051191973517626,-6.907755278982137
blueSquare2,0.8732861068197784,-6.907755278982137
2,0.5097341892935162,-6.907755278982137
3,0.3575654138582583,-6.907755278982137
4,0.4966252506695319,-6.907755278982137
5,0.2827708422866422,-6.907755278982137
6,0.2954336686559871,-6.907755278982137
7,0.3185472804246034,-6.907755278982137
blueSquare1,0.5878755578786548,-6.907755278982137
blueSquare2,0.9193424225616337,-6.907755278982137
2,0.3698560817460676,-6.907755278982137
3,0.5210336429719248,-6.907755278982137
4,0.45217776755615013,-6.907755278982137
5,0.7785012173478607,-6.907755278982137
6,0.4878335590033287,-6.907755278982137
7,0.4616957039186251,-6.907755278982137
blueSquare1,0.6622079855111427,-6.907755278982137
blueSquare2,0.9337741841785004,-6.907755278982137
2,0.3024797135971483,-6.907755278982137
3,0.5207501995401637,-6.907755278982137
4,0.2995047020545181,-6.907755278982137
5,0.250704559315778,-6.907755278982137
6,0.2788966765320999,-6.907755278982137
7,0.5342707025625222,-6.907755278982137
blueSquare1,0.8091715755963503,-6.907755278982137
blueSquare2,0.889621543806625,-6.907755278982137
2,0.22028878850768097,-6.907755278982137
3,0.4631518979909687,-6.907755278982137
4,0.4450456883008996,-6.907755278982137
5,0.2226402718379839,-6.907755278982137
6,0.4466559634150338,-6.907755278982137
7,0.16410883298612697,-6.907755278982137
blueSquare1,0.7974147562053482,-6.907755278982137
blueSquare2,0.9261558710769532,-6.907755278982137
2,0.4421094766646328,-6.907755278982137
3,0.516981741406193,-6.907755278982137
4,0.5340962615314744,-6.907755278982137
5,0.20832253759497799,-6.907755278982137
6,0.5851318394306522,-6.907755278982137
7,0.5542228808416739,-6.907755278982137
blueSquare1,0.5145586166478844,-6.907755278982137
blueSquare2,0.9406628078169572,-6.907755278982137
2,0.42800969837193037,-6.907755278982137
3,0.570137839241896,-6.907755278982137
4,0.2990464126366316,-6.907755278982137
5,0.31487145226443886,-6.907755278982137
6,0.3297900773831013,-6.907755278982137
7,0.18075086310979813,-6.907755278982137
blueSquare1,0.6283921076356236,-6.907755278982137
blueSquare2,0.8382715358859603,-6.907755278982137
2,0.26605738421453473,-6.907755278982137
3,0.5367845593979302,-6.907755278982137
4,0.26609047732849905,-6.907755278982137
5,0.2621446331403741,-6.907755278982137
6,0.25700647061192206,-6.907755278982137
7,0.31499296213516986,-6.907755278982137
blueSquare1,0.5165296517567771,-6.907755278982137
blueSquare2,0.9231111803189013,-6.907755278982137
2,0.2681559865881406,-6.907755278982137
3,0.6301890175469029,-6.907755278982137
4,0.4934489039289051,-6.907755278982137
5,0.2409544330833846,-6.907755278982137
6,0.21641711940738442,-6.907755278982137
7,0.18711457410906016,-6.907755278982137
blueSquare1,0.8242051251098468,-6.907755278982137
blueSquare2,0.8014762316936797,-6.907755278982137
2,0.4785980806986757,-6.907755278982137
3,0.16681516755204226,-6.907755278982137
4,0.19865997215095182,-6.907755278982137
5,0.1834817742477272,-6.907755278982137
6,0.699409537176561,-6.907755278982137
7,0.16396439972538182,-6.907755278982137
blueSquare1,0.7010351759248202,-6.907755278982137
blueSquare2,0.9130643734905343,-6.907755278982137
2,0.7557636644404938,-6.907755278982137
3,0.44579454451760653,-6.907755278982137
4,0.43787519154849525,-6.907755278982137
5,0.4626682821737657,-6.907755278982137
6,0.33032530890921213,-6.907755278982137
7,0.25301112425770855,-6.907755278982137
blueSquare1,0.447991884581127,-6.907755278982137
blueSquare2,0.893286754738558,-6.907755278982137
2,0.15257967316531423,-6.907755278982137
3,0.22721665739860455,-6.907755278982137
4,0.6054477295366008,-6.907755278982137
5,0.17153681266339701,-6.907755278982137
6,0.3900487197341479,-6.907755278982137
7,0.44933642537891844,-6.907755278982137
blueSquare1,0.5595233639799065,-6.907755278982137
blueSquare2,0.8360990417313874,-6.907755278982137
2,0.13482760751566017,-6.907755278982137
3,0.691943657855224,-6.907755278982137
4,0.3745909131816417,-6.907755278982137
5,0.45864782609886445,-6.907755278982137
6,0.20122331549460412,-6.907755278982137
7,0.4643975695492546,-6.907755278982137
blueSquare1,0.7875366284551826,-6.907755278982137
blueSquare2,0.8915482481361905,-6.907755278982137
2,0.2831802073221781,-6.907755278982137
3,0.4906178357554822,-6.907755278982137
4,0.45855896241299166,-6.907755278982137
5,0.2594234518499716,-6.907755278982137
6,0.4729545831905193,-6.907755278982137
7,0.3383143285202421,-6.907755278982137
blueSquare1,0.5964948063376598,-6.907755278982137
blueSquare2,0.780478038983714,-6.907755278982137
2,0.3834261479938003,-6.907755278982137
3,0.2199081806778895,-6.907755278982137
4,0.4523417705651685,-6.907755278982137
5,0.5643248547085735,-6.907755278982137
6,0.15662367542127476,-6.907755278982137
7,0.44735282315945196,-6.907755278982137
blueSquare1,0.5998829147057702,-6.907755278982137
blueSquare2,0.9533106843693627,-6.907755278982137
2,0.43823065958143886,-6.907755278982137
3,0.4835554643317598,-6.907755278982137
4,0.1200601584408671,-6.907755278982137
5,0.27791385069996066,-6.907755278982137
6,0.2882919357628292,-6.907755278982137
7,0.17040075638884872,-6.907755278982137
blueSquare1,0.5653041666759344,-6.907755278982137
blueSquare2,0.8755396126786613,-6.907755278982137
2,0.20165687139006241,-6.907755278982137
3,0.6130445537323146,-6.907755278982137
4,0.16550781375623363,-6.907755278982137
5,0.10475059689167684,-6.907755278982137
6,0.33381459832188276,-6.907755278982137
7,0.5578618312983563,-6.907755278982137
blueSquare1,0.4075830726829693,-6.907755278982137
blueSquare2,0.9282625281055188,-6.907755278982137
2,0.38893459295945915,-6.907755278982137
3,0.5097049234341222,-6.907755278982137
4,0.4438942838703805,-6.907755278982137
5,0.4125293820074455,-6.907755278982137
6,0.2699077056783752,-6.907755278982137
7,0.2709309038315805,-6.907755278982137
blueSquare1,0.21267910034442433,-6.907755278982137
blueSquare2,0.8254195743342608,-6.907755278982137
2,0.3145996396068851,-6.907755278982137
3,0.1937616238042315,-6.907755278982137
4,0.30427989209498574,-6.907755278982137
5,0.1994981243388969,-6.907755278982137
6,0.1162050900782698,-6.907755278982137
7,0.49069824545243274,-6.907755278982137
blueSquare1,0.834774151450323,-6.907755278982137
blueSquare2,0.9119535073321096,-6.907755278982137
2,0.12851390293604698,-6.907755278982137
3,0.453966385996266,-6.907755278982137
4,0.10915340867636292,-6.907755278982137
5,0.47846388277992763,-6.907755278982137
6,0.43450210092214014,-6.907755278982137
7,0.13818111266019306,-6.907755278982137
blueSquare1,0.8201564319492003,-6.907755278982137
blueSquare2,0.9545741926119174,-6.907755278982137
2,0.12246182499506772,-6.907755278982137
3,0.6943682772895632,-6.907755278982137
4,0.1546383702998398,-6.907755278982137
5,0.16246389106475415,-6.907755278982137
6,0.6019405015023211,-6.907755278982137
7,0.2549213262866348,-6.907755278982137
blueSquare1,0.5896062119204848,-6.907755278982137
blueSquare2,0.8938247192939203,-6.907755278982137
2,0.07467760724013972,-6.907755278982137
3,0.34017692745342487,-6.907755278982137
4,0.5219755158059239,-6.907755278982137
5,0.21981574051700858,-6.907755278982137
6,0.1639211599721208,-6.907755278982137
7,0.21382923589885836,-6.907755278982137
blueSquare1,0.6536517433852993,-6.907755278982137
blueSquare2,0.8538310121589088,-6.907755278982137
2,0.2297497999960507,-6.907755278982137
3,0.7214830323428292,-6.907755278982137
4,0.7837520608279414,-6.907755278982137
5,0.24284180867002628,-6.907755278982137
6,0.2931170151323736,-6.907755278982137
7,0.5798229056032461,-6.907755278982137
blueSquare1,0.4713025762776237,-6.907755278982137
blueSquare2,0.838112511930717,-6.907755278982137
2,0.6374030486288462,-6.907755278982137
3,0.3278225805579739,-6.907755278982137
4,0.577688279928823,-6.907755278982137
5,0.19797286831562985,-6.907755278982137
6,0.8188226683766036,-6.907755278982137
7,0.5336717717496304,-6.907755278982137
blueSquare1,0.47326104252085666,-6.907755278982137
blueSquare2,0.8640257303597954,-6.907755278982137
2,0.22615917985528416,-6.907755278982137
3,0.39834886672239506,-6.907755278982137
4,0.3693833794528178,-6.907755278982137
5,0.29900051520348586,-6.907755278982137
6,0.4468407548384708,-6.907755278982137
7,0.27065663445726607,-6.907755278982137
blueSquare1,0.5879693739226131,-6.907755278982137
blueSquare2,0.8276545602631624,-6.907755278982137
2,0.2487382859551445,-6.907755278982137
3,0.39415808796960283,-6.907755278982137
4,0.2455523973288247,-6.907755278982137
5,0.25882262128173333,-6.907755278982137
6,0.49288613323710406,-6.907755278982137
7,0.2536320450705542,-6.907755278982137
blueSquare1,0.5874712375404461,-6.907755278982137
blueSquare2,0.8812999234463614,-6.907755278982137
2,0.4177775813197169,-6.907755278982137
3,0.19668778714875523,-6.907755278982137
4,0.20734664076691076,-6.907755278982137
5,0.49454853770723833,-6.907755278982137
6,0.4613001738634678,-6.907755278982137
7,0.31051906035024646,-6.907755278982137
blueSquare1,0.7356849323313662,-6.907755278982137
blueSquare2,0.818395561266191,-6.907755278982137
2,0.43499367396097877,-6.907755278982137
3,0.394164347903798,-6.907755278982137
4,0.5808066709371407,-6.907755278982137
5,0.20468742000584542,-6.907755278982137
6,0.666646125982339,-6.907755278982137
7,0.2662309116730686,-6.907755278982137
blueSquare1,0.7285294223017181,-6.907755278982137
blueSquare2,0.8775913864197015,-6.907755278982137
2,0.46791839215234154,-6.907755278982137
3,0.21664417670338174,-6.907755278982137
4,0.22482937386221957,-6.907755278982137
5,0.2558662183881275,-6.907755278982137
6,0.6501196934175807,-6.907755278982137
7,0.15455737573841802,-6.907755278982137
blueSquare1,0.6167971964787667,-6.907755278982137
blueSquare2,0.9217660430043835,-6.907755278982137
2,0.30994652015334373,-6.907755278982137
3,0.11469217368404934,-6.907755278982137
4,0.7094623428732085,-6.907755278982137
5,0.211444325012223,-6.907755278982137
6,0.5997820349597109,-6.907755278982137
7,0.31526909230450534,-6.907755278982137
blueSquare1,0.38763808141264683,-6.907755278982137
blueSquare2,0.9345730824364032,-6.907755278982137
2,0.5395995355212154,-6.907755278982137
3,0.6295165157709719,-6.907755278982137
4,0.18147003550566418,-6.907755278982137
5,0.4972475782769552,-6.907755278982137
6,0.24829234723596594,-6.907755278982137
7,0.3293004604535373,-6.907755278982137
blueSquare1,0.5557883942571374,-6.907755278982137
blueSquare2,0.9014322384923099,-6.907755278982137
2,0.2202903494479629,-6.907755278982137
3,0.40232470961850997,-6.907755278982137
4,0.5017808578032918,-6.907755278982137
5,0.23890262860021144,-6.907755278982137
6,0.24747079426910254,-6.907755278982137
7,0.4649257511040155,-6.907755278982137
blueSquare1,0.44572393978193653,-6.907755278982137
blueSquare2,0.9064361777210268,-6.907755278982137
2,0.5645796345992484,-6.907755278982137
3,0.45803421233176433,-6.907755278982137
4,0.10975242351997938,-6.907755278982137
5,0.2421485521608788,-6.907755278982137
6,0.33166253225589626,-6.907755278982137
7,0.2418133403573578,-6.907755278982137
blueSquare1,0.7560888739265722,-6.907755278982137
blueSquare2,0.9034773185820592,-6.907755278982137
2,0.24901635726398,-6.907755278982137
3,0.8231547640186718,-6.907755278982137
4,0.3678822432709401,-6.907755278982137
5,0.505838811243849,-6.907755278982137
6,0.8437416227717005,-6.907755278982137
7,0.2520754172333908,-6.907755278982137
blueSquare1,0.5359798168154507,-6.907755278982137
blueSquare2,0.9476727688415969,-6.907755278982137
2,0.30025414493798225,-6.907755278982137
3,0.4523224525722122,-6.907755278982137
4,0.16826352221820448,-6.907755278982137
5,0.21004640417003284,-6.907755278982137
6,0.44914466117694923,-6.907755278982137
7,0.23761328737322074,-6.907755278982137
blueSquare1,0.8346560554877351,-6.907755278982137
blueSquare2,0.8296036656936496,-6.907755278982137
2,0.387119789972361,-6.907755278982137
3,0.3848404756035445,-6.907755278982137
4,0.19363997542494232,-6.907755278982137
5,0.3799529198122563,-6.907755278982137
6,0.37038876988860275,-6.907755278982137
7,0.4517100853524329,-6.907755278982137
blueSquare1,0.5700622310068706,-6.907755278982137
blueSquare2,0.6766085423863899,-6.907755278982137
2,0.3499851147054444,-6.907755278982137
3,0.6620020260282806,-6.907755278982137
4,0.3986867204226794,-6.907755278982137
5,0.2699447114976806,-6.907755278982137
6,0.4249319883405242,-6.907755278982137
7,0.3580482476456504,-6.907755278982137
blueSquare1,0.399070315694661,-6.907755278982137
blueSquare2,0.9131691892162999,-6.907755278982137
2,0.406121592227032,-6.907755278982137
3,0.4442567272090118,-6.907755278982137
4,0.33384277636984194,-6.907755278982137
5,0.24061123508444843,-6.907755278982137
6,0.18988423044340064,-6.907755278982137
7,0.20630953096051885,-6.907755278982137
blueSquare1,0.8276173014866025,-6.907755278982137
blueSquare2,0.937821323564735,-6.907755278982137
