,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3
537,further,a4509fb4d9a0_20,trial_27_sling,trial_20_cuckoo,trial_30_doberman,trial_6_hatchback
538,further,a4509fb4d9a0_21,trial_11_waiting,trial_19_pigeon,trial_28_chihuahua,trial_3_redantique
539,further,a4509fb4d9a0_23,trial_19_pigeon,trial_11_waiting,trial_28_chihuahua,trial_3_redantique
540,further,a4509fb4d9a0_27,trial_25_goldenretriever,trial_12_bluejay,trial_17_redsport,trial_5_inlay
541,further,a4509fb4d9a0_28,trial_17_redsport,trial_12_bluejay,trial_25_goldenretriever,trial_5_inlay
542,further,a4509fb4d9a0_31,trial_26_crow,trial_18_pug,trial_8_knob,trial_9_brown
543,further,a5d08708618a_2,trial_11_waiting,trial_10_beetle,trial_12_bluejay,trial_30_doberman
544,further,a5d08708618a_4,trial_8_knob,trial_13_tomtit,trial_17_redsport,trial_18_pug
545,further,a5d08708618a_6,trial_17_redsport,trial_13_tomtit,trial_18_pug,trial_8_knob
546,further,a5d08708618a_7,trial_12_bluejay,trial_10_beetle,trial_11_waiting,trial_30_doberman
547,further,a5d08708618a_8,trial_13_tomtit,trial_17_redsport,trial_18_pug,trial_8_knob
548,further,a5d08708618a_9,trial_24_white,trial_20_cuckoo,trial_21_woven,trial_2_bullmastiff
549,further,a5d08708618a_12,trial_19_pigeon,trial_31_bluesedan,trial_5_inlay,trial_7_basset
550,further,a5d08708618a_14,trial_31_bluesedan,trial_19_pigeon,trial_5_inlay,trial_7_basset
551,further,a5d08708618a_19,trial_30_doberman,trial_10_beetle,trial_11_waiting,trial_12_bluejay
552,further,a5d08708618a_22,trial_5_inlay,trial_19_pigeon,trial_31_bluesedan,trial_7_basset
553,further,a5d08708618a_24,trial_7_basset,trial_19_pigeon,trial_31_bluesedan,trial_5_inlay
554,further,a5d08708618a_26,trial_18_pug,trial_13_tomtit,trial_17_redsport,trial_8_knob
555,further,a5d08708618a_28,trial_10_beetle,trial_11_waiting,trial_12_bluejay,trial_30_doberman
556,further,a5d08708618a_30,trial_21_woven,trial_20_cuckoo,trial_24_white,trial_2_bullmastiff
557,further,a5d08708618a_31,trial_20_cuckoo,trial_21_woven,trial_24_white,trial_2_bullmastiff
558,further,a5d08708618a_32,trial_2_bullmastiff,trial_20_cuckoo,trial_21_woven,trial_24_white
559,further,72a6aca82625_1,trial_26_crow,trial_21_woven,trial_23_weimaraner,trial_9_brown
560,further,72a6aca82625_5,trial_4_straight,trial_12_bluejay,trial_16_bloodhound,trial_6_hatchback
561,further,72a6aca82625_6,trial_9_brown,trial_21_woven,trial_23_weimaraner,trial_26_crow
562,further,72a6aca82625_7,trial_14_robin,trial_1_bluesport,trial_5_inlay,trial_7_basset
563,further,72a6aca82625_8,trial_1_bluesport,trial_14_robin,trial_5_inlay,trial_7_basset
564,further,72a6aca82625_9,trial_25_goldenretriever,trial_13_tomtit,trial_32_squat,trial_3_redantique
565,further,72a6aca82625_10,trial_12_bluejay,trial_16_bloodhound,trial_4_straight,trial_6_hatchback
566,further,72a6aca82625_11,trial_32_squat,trial_13_tomtit,trial_25_goldenretriever,trial_3_redantique
567,further,72a6aca82625_12,trial_7_basset,trial_14_robin,trial_1_bluesport,trial_5_inlay
568,further,72a6aca82625_13,trial_16_bloodhound,trial_12_bluejay,trial_4_straight,trial_6_hatchback
569,further,72a6aca82625_19,trial_13_tomtit,trial_25_goldenretriever,trial_32_squat,trial_3_redantique
570,further,72a6aca82625_20,trial_6_hatchback,trial_12_bluejay,trial_16_bloodhound,trial_4_straight
571,further,72a6aca82625_21,trial_5_inlay,trial_14_robin,trial_1_bluesport,trial_7_basset
572,further,72a6aca82625_23,trial_3_redantique,trial_13_tomtit,trial_25_goldenretriever,trial_32_squat
573,further,72a6aca82625_26,trial_21_woven,trial_23_weimaraner,trial_26_crow,trial_9_brown
574,further,72a6aca82625_31,trial_23_weimaraner,trial_21_woven,trial_26_crow,trial_9_brown
575,further,ada7595a25c5_1,trial_29_sparrow,trial_27_sling,trial_28_chihuahua,trial_31_bluesedan
576,further,ada7595a25c5_2,trial_6_hatchback,trial_26_crow,trial_5_inlay,trial_7_basset
577,further,ada7595a25c5_4,trial_26_crow,trial_5_inlay,trial_6_hatchback,trial_7_basset
578,further,ada7595a25c5_6,trial_30_doberman,trial_15_nightingale,trial_3_redantique,trial_8_knob
579,further,ada7595a25c5_9,trial_18_pug,trial_19_pigeon,trial_1_bluesport,trial_4_straight
580,further,ada7595a25c5_10,trial_4_straight,trial_18_pug,trial_19_pigeon,trial_1_bluesport
581,further,ada7595a25c5_11,trial_15_nightingale,trial_30_doberman,trial_3_redantique,trial_8_knob
582,further,ada7595a25c5_12,trial_27_sling,trial_28_chihuahua,trial_29_sparrow,trial_31_bluesedan
583,further,ada7595a25c5_15,trial_8_knob,trial_15_nightingale,trial_30_doberman,trial_3_redantique
584,further,ada7595a25c5_16,trial_5_inlay,trial_26_crow,trial_6_hatchback,trial_7_basset
585,further,ada7595a25c5_18,trial_31_bluesedan,trial_27_sling,trial_28_chihuahua,trial_29_sparrow
586,further,ada7595a25c5_20,trial_28_chihuahua,trial_27_sling,trial_29_sparrow,trial_31_bluesedan
587,further,ada7595a25c5_28,trial_7_basset,trial_26_crow,trial_5_inlay,trial_6_hatchback
588,further,ada7595a25c5_30,trial_19_pigeon,trial_18_pug,trial_1_bluesport,trial_4_straight
589,further,ada7595a25c5_31,trial_1_bluesport,trial_18_pug,trial_19_pigeon,trial_4_straight
590,further,ada7595a25c5_32,trial_3_redantique,trial_15_nightingale,trial_30_doberman,trial_8_knob
591,further,948482e4d94c_1,trial_14_robin,trial_1_bluesport,trial_30_doberman,trial_32_squat
592,further,948482e4d94c_4,trial_26_crow,trial_2_bullmastiff,trial_3_redantique,trial_4_straight
593,further,948482e4d94c_8,trial_2_bullmastiff,trial_26_crow,trial_3_redantique,trial_4_straight
594,further,948482e4d94c_9,trial_12_bluejay,trial_11_waiting,trial_17_redsport,trial_25_goldenretriever
595,further,948482e4d94c_13,trial_1_bluesport,trial_14_robin,trial_30_doberman,trial_32_squat
596,further,948482e4d94c_14,trial_11_waiting,trial_12_bluejay,trial_17_redsport,trial_25_goldenretriever
597,further,948482e4d94c_16,trial_4_straight,trial_26_crow,trial_2_bullmastiff,trial_3_redantique
598,further,948482e4d94c_17,trial_17_redsport,trial_11_waiting,trial_12_bluejay,trial_25_goldenretriever
599,further,948482e4d94c_19,trial_31_bluesedan,trial_13_tomtit,trial_28_chihuahua,trial_8_knob
600,further,948482e4d94c_20,trial_3_redantique,trial_26_crow,trial_2_bullmastiff,trial_4_straight
601,further,948482e4d94c_24,trial_32_squat,trial_14_robin,trial_1_bluesport,trial_30_doberman
602,further,948482e4d94c_26,trial_8_knob,trial_13_tomtit,trial_28_chihuahua,trial_31_bluesedan
603,further,948482e4d94c_28,trial_28_chihuahua,trial_13_tomtit,trial_31_bluesedan,trial_8_knob
604,further,948482e4d94c_30,trial_13_tomtit,trial_28_chihuahua,trial_31_bluesedan,trial_8_knob
605,further,948482e4d94c_31,trial_25_goldenretriever,trial_11_waiting,trial_12_bluejay,trial_17_redsport
606,further,948482e4d94c_32,trial_30_doberman,trial_14_robin,trial_1_bluesport,trial_32_squat
607,further,1d372f6923f0_1,trial_24_white,trial_11_waiting,trial_14_robin,trial_30_doberman
608,further,1d372f6923f0_2,trial_14_robin,trial_11_waiting,trial_24_white,trial_30_doberman
609,further,1d372f6923f0_5,trial_7_basset,trial_10_beetle,trial_26_crow,trial_5_inlay
610,further,1d372f6923f0_6,trial_31_bluesedan,trial_13_tomtit,trial_23_weimaraner,trial_32_squat
611,further,1d372f6923f0_9,trial_23_weimaraner,trial_13_tomtit,trial_31_bluesedan,trial_32_squat
612,further,1d372f6923f0_10,trial_26_crow,trial_10_beetle,trial_5_inlay,trial_7_basset
613,further,1d372f6923f0_13,trial_13_tomtit,trial_23_weimaraner,trial_31_bluesedan,trial_32_squat
614,further,1d372f6923f0_17,trial_5_inlay,trial_10_beetle,trial_26_crow,trial_7_basset
615,further,1d372f6923f0_19,trial_4_straight,trial_17_redsport,trial_18_pug,trial_29_sparrow
616,further,1d372f6923f0_21,trial_10_beetle,trial_26_crow,trial_5_inlay,trial_7_basset
617,further,1d372f6923f0_22,trial_30_doberman,trial_11_waiting,trial_14_robin,trial_24_white
618,further,1d372f6923f0_23,trial_11_waiting,trial_14_robin,trial_24_white,trial_30_doberman
619,further,1d372f6923f0_24,trial_18_pug,trial_17_redsport,trial_29_sparrow,trial_4_straight
620,further,1d372f6923f0_28,trial_29_sparrow,trial_17_redsport,trial_18_pug,trial_4_straight
621,further,1d372f6923f0_31,trial_17_redsport,trial_18_pug,trial_29_sparrow,trial_4_straight
622,further,1d372f6923f0_32,trial_32_squat,trial_13_tomtit,trial_23_weimaraner,trial_31_bluesedan
623,further,67e8a3f5539d_2,trial_31_bluesedan,trial_11_waiting,trial_15_nightingale,trial_23_weimaraner
624,further,67e8a3f5539d_3,trial_1_bluesport,trial_16_bloodhound,trial_21_woven,trial_26_crow
625,further,67e8a3f5539d_4,trial_15_nightingale,trial_11_waiting,trial_23_weimaraner,trial_31_bluesedan
626,further,67e8a3f5539d_6,trial_13_tomtit,trial_10_beetle,trial_28_chihuahua,trial_4_straight
627,further,67e8a3f5539d_11,trial_16_bloodhound,trial_1_bluesport,trial_21_woven,trial_26_crow
628,further,67e8a3f5539d_13,trial_26_crow,trial_16_bloodhound,trial_1_bluesport,trial_21_woven
629,further,67e8a3f5539d_14,trial_3_redantique,trial_19_pigeon,trial_30_doberman,trial_32_squat
630,further,67e8a3f5539d_19,trial_11_waiting,trial_15_nightingale,trial_23_weimaraner,trial_31_bluesedan
631,further,67e8a3f5539d_22,trial_19_pigeon,trial_30_doberman,trial_32_squat,trial_3_redantique
632,further,67e8a3f5539d_23,trial_32_squat,trial_19_pigeon,trial_30_doberman,trial_3_redantique
633,further,67e8a3f5539d_26,trial_28_chihuahua,trial_10_beetle,trial_13_tomtit,trial_4_straight
634,further,67e8a3f5539d_28,trial_10_beetle,trial_13_tomtit,trial_28_chihuahua,trial_4_straight
635,further,67e8a3f5539d_29,trial_4_straight,trial_10_beetle,trial_13_tomtit,trial_28_chihuahua
636,further,67e8a3f5539d_30,trial_30_doberman,trial_19_pigeon,trial_32_squat,trial_3_redantique
637,further,67e8a3f5539d_31,trial_23_weimaraner,trial_11_waiting,trial_15_nightingale,trial_31_bluesedan
638,further,67e8a3f5539d_32,trial_21_woven,trial_16_bloodhound,trial_1_bluesport,trial_26_crow
639,further,e9de387ab0b5_1,trial_18_pug,trial_24_white,trial_26_crow,trial_8_knob
640,further,e9de387ab0b5_3,trial_8_knob,trial_18_pug,trial_24_white,trial_26_crow
641,further,e9de387ab0b5_4,trial_19_pigeon,trial_16_bloodhound,trial_22_leather,trial_9_brown
642,further,e9de387ab0b5_7,trial_23_weimaraner,trial_14_robin,trial_32_squat,trial_3_redantique
643,further,e9de387ab0b5_8,trial_32_squat,trial_14_robin,trial_23_weimaraner,trial_3_redantique
644,further,e9de387ab0b5_11,trial_26_crow,trial_18_pug,trial_24_white,trial_8_knob
645,further,e9de387ab0b5_12,trial_24_white,trial_18_pug,trial_26_crow,trial_8_knob
646,further,e9de387ab0b5_16,trial_25_goldenretriever,trial_12_bluejay,trial_31_bluesedan,trial_4_straight
647,further,e9de387ab0b5_18,trial_31_bluesedan,trial_12_bluejay,trial_25_goldenretriever,trial_4_straight
648,further,e9de387ab0b5_20,trial_14_robin,trial_23_weimaraner,trial_32_squat,trial_3_redantique
649,further,e9de387ab0b5_23,trial_4_straight,trial_12_bluejay,trial_25_goldenretriever,trial_31_bluesedan
650,further,e9de387ab0b5_25,trial_12_bluejay,trial_25_goldenretriever,trial_31_bluesedan,trial_4_straight
651,further,e9de387ab0b5_27,trial_16_bloodhound,trial_19_pigeon,trial_22_leather,trial_9_brown
652,further,e9de387ab0b5_28,trial_9_brown,trial_16_bloodhound,trial_19_pigeon,trial_22_leather
653,further,e9de387ab0b5_30,trial_3_redantique,trial_14_robin,trial_23_weimaraner,trial_32_squat
654,further,e9de387ab0b5_31,trial_22_leather,trial_16_bloodhound,trial_19_pigeon,trial_9_brown
655,further,2e74803e940d_1,trial_11_waiting,trial_14_robin,trial_18_pug,trial_9_brown
656,further,2e74803e940d_2,trial_2_bullmastiff,trial_20_cuckoo,trial_3_redantique,trial_5_inlay
657,further,2e74803e940d_3,trial_15_nightingale,trial_22_leather,trial_24_white,trial_7_basset
658,further,2e74803e940d_5,trial_31_bluesedan,trial_27_sling,trial_28_chihuahua,trial_29_sparrow
659,further,2e74803e940d_8,trial_27_sling,trial_28_chihuahua,trial_29_sparrow,trial_31_bluesedan
660,further,2e74803e940d_10,trial_20_cuckoo,trial_2_bullmastiff,trial_3_redantique,trial_5_inlay
661,further,2e74803e940d_11,trial_22_leather,trial_15_nightingale,trial_24_white,trial_7_basset
662,further,2e74803e940d_14,trial_9_brown,trial_11_waiting,trial_14_robin,trial_18_pug
663,further,2e74803e940d_20,trial_5_inlay,trial_20_cuckoo,trial_2_bullmastiff,trial_3_redantique
664,further,2e74803e940d_22,trial_7_basset,trial_15_nightingale,trial_22_leather,trial_24_white
665,further,2e74803e940d_23,trial_3_redantique,trial_20_cuckoo,trial_2_bullmastiff,trial_5_inlay
666,further,2e74803e940d_24,trial_29_sparrow,trial_27_sling,trial_28_chihuahua,trial_31_bluesedan
667,further,2e74803e940d_26,trial_24_white,trial_15_nightingale,trial_22_leather,trial_7_basset
668,further,2e74803e940d_27,trial_18_pug,trial_11_waiting,trial_14_robin,trial_9_brown
669,further,2e74803e940d_28,trial_28_chihuahua,trial_27_sling,trial_29_sparrow,trial_31_bluesedan
670,further,2e74803e940d_29,trial_14_robin,trial_11_waiting,trial_18_pug,trial_9_brown
671,further,e7e2225bac12_1,trial_9_brown,trial_18_pug,trial_19_pigeon,trial_27_sling
672,further,e7e2225bac12_2,trial_24_white,trial_11_waiting,trial_26_crow,trial_2_bullmastiff
673,further,e7e2225bac12_3,trial_10_beetle,trial_13_tomtit,trial_28_chihuahua,trial_8_knob
674,further,e7e2225bac12_7,trial_18_pug,trial_19_pigeon,trial_27_sling,trial_9_brown
675,further,e7e2225bac12_12,trial_28_chihuahua,trial_10_beetle,trial_13_tomtit,trial_8_knob
676,further,e7e2225bac12_13,trial_2_bullmastiff,trial_11_waiting,trial_24_white,trial_26_crow
677,further,e7e2225bac12_15,trial_26_crow,trial_11_waiting,trial_24_white,trial_2_bullmastiff
678,further,e7e2225bac12_17,trial_27_sling,trial_18_pug,trial_19_pigeon,trial_9_brown
679,further,e7e2225bac12_22,trial_11_waiting,trial_24_white,trial_26_crow,trial_2_bullmastiff
680,further,e7e2225bac12_23,trial_4_straight,trial_12_bluejay,trial_23_weimaraner,trial_3_redantique
681,further,e7e2225bac12_24,trial_12_bluejay,trial_23_weimaraner,trial_3_redantique,trial_4_straight
682,further,e7e2225bac12_25,trial_19_pigeon,trial_18_pug,trial_27_sling,trial_9_brown
683,further,e7e2225bac12_26,trial_23_weimaraner,trial_12_bluejay,trial_3_redantique,trial_4_straight
684,further,e7e2225bac12_27,trial_3_redantique,trial_12_bluejay,trial_23_weimaraner,trial_4_straight
685,further,e7e2225bac12_29,trial_8_knob,trial_10_beetle,trial_13_tomtit,trial_28_chihuahua
686,further,e7e2225bac12_31,trial_13_tomtit,trial_10_beetle,trial_28_chihuahua,trial_8_knob
687,further,2a61d8a3622d_3,trial_18_pug,trial_20_cuckoo,trial_3_redantique,trial_5_inlay
688,further,2a61d8a3622d_6,trial_32_squat,trial_10_beetle,trial_13_tomtit,trial_23_weimaraner
689,further,2a61d8a3622d_8,trial_10_beetle,trial_13_tomtit,trial_23_weimaraner,trial_32_squat
690,further,2a61d8a3622d_9,trial_23_weimaraner,trial_10_beetle,trial_13_tomtit,trial_32_squat
691,further,2a61d8a3622d_10,trial_24_white,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever
692,further,2a61d8a3622d_14,trial_25_goldenretriever,trial_19_pigeon,trial_22_leather,trial_24_white
693,further,2a61d8a3622d_15,trial_5_inlay,trial_18_pug,trial_20_cuckoo,trial_3_redantique
694,further,2a61d8a3622d_17,trial_22_leather,trial_19_pigeon,trial_24_white,trial_25_goldenretriever
695,further,2a61d8a3622d_18,trial_3_redantique,trial_18_pug,trial_20_cuckoo,trial_5_inlay
696,further,2a61d8a3622d_19,trial_15_nightingale,trial_1_bluesport,trial_21_woven,trial_30_doberman
697,further,2a61d8a3622d_21,trial_1_bluesport,trial_15_nightingale,trial_21_woven,trial_30_doberman
698,further,2a61d8a3622d_23,trial_20_cuckoo,trial_18_pug,trial_3_redantique,trial_5_inlay
699,further,2a61d8a3622d_25,trial_13_tomtit,trial_10_beetle,trial_23_weimaraner,trial_32_squat
700,further,2a61d8a3622d_27,trial_30_doberman,trial_15_nightingale,trial_1_bluesport,trial_21_woven
701,further,2a61d8a3622d_29,trial_19_pigeon,trial_22_leather,trial_24_white,trial_25_goldenretriever
702,further,2a61d8a3622d_31,trial_21_woven,trial_15_nightingale,trial_1_bluesport,trial_30_doberman
703,further,2a7d3b392127_1,trial_16_bloodhound,trial_11_waiting,trial_12_bluejay,trial_17_redsport
704,further,2a7d3b392127_4,trial_6_hatchback,trial_20_cuckoo,trial_22_leather,trial_28_chihuahua
705,further,2a7d3b392127_8,trial_20_cuckoo,trial_22_leather,trial_28_chihuahua,trial_6_hatchback
706,further,2a7d3b392127_12,trial_26_crow,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay
707,further,2a7d3b392127_15,trial_5_inlay,trial_23_weimaraner,trial_26_crow,trial_31_bluesedan
708,further,2a7d3b392127_16,trial_31_bluesedan,trial_23_weimaraner,trial_26_crow,trial_5_inlay
709,further,2a7d3b392127_17,trial_14_robin,trial_10_beetle,trial_4_straight,trial_7_basset
710,further,2a7d3b392127_20,trial_12_bluejay,trial_11_waiting,trial_16_bloodhound,trial_17_redsport
711,further,2a7d3b392127_22,trial_17_redsport,trial_11_waiting,trial_12_bluejay,trial_16_bloodhound
712,further,2a7d3b392127_23,trial_23_weimaraner,trial_26_crow,trial_31_bluesedan,trial_5_inlay
713,further,2a7d3b392127_24,trial_11_waiting,trial_12_bluejay,trial_16_bloodhound,trial_17_redsport
714,further,2a7d3b392127_25,trial_10_beetle,trial_14_robin,trial_4_straight,trial_7_basset
715,further,2a7d3b392127_26,trial_7_basset,trial_10_beetle,trial_14_robin,trial_4_straight
716,further,2a7d3b392127_30,trial_22_leather,trial_20_cuckoo,trial_28_chihuahua,trial_6_hatchback
717,further,2a7d3b392127_31,trial_4_straight,trial_10_beetle,trial_14_robin,trial_7_basset
718,further,2a7d3b392127_32,trial_28_chihuahua,trial_20_cuckoo,trial_22_leather,trial_6_hatchback
719,further,fcb7cf68ddba_4,trial_5_inlay,trial_17_redsport,trial_23_weimaraner,trial_26_crow
720,further,fcb7cf68ddba_8,trial_19_pigeon,trial_10_beetle,trial_22_leather,trial_25_goldenretriever
721,further,fcb7cf68ddba_9,trial_17_redsport,trial_23_weimaraner,trial_26_crow,trial_5_inlay
722,further,fcb7cf68ddba_11,trial_31_bluesedan,trial_12_bluejay,trial_21_woven,trial_2_bullmastiff
723,further,fcb7cf68ddba_12,trial_26_crow,trial_17_redsport,trial_23_weimaraner,trial_5_inlay
724,further,fcb7cf68ddba_13,trial_21_woven,trial_12_bluejay,trial_2_bullmastiff,trial_31_bluesedan
725,further,fcb7cf68ddba_14,trial_24_white,trial_15_nightingale,trial_27_sling,trial_7_basset
726,further,fcb7cf68ddba_15,trial_2_bullmastiff,trial_12_bluejay,trial_21_woven,trial_31_bluesedan
727,further,fcb7cf68ddba_17,trial_25_goldenretriever,trial_10_beetle,trial_19_pigeon,trial_22_leather
728,further,fcb7cf68ddba_18,trial_22_leather,trial_10_beetle,trial_19_pigeon,trial_25_goldenretriever
729,further,fcb7cf68ddba_20,trial_15_nightingale,trial_24_white,trial_27_sling,trial_7_basset
730,further,fcb7cf68ddba_22,trial_12_bluejay,trial_21_woven,trial_2_bullmastiff,trial_31_bluesedan
731,further,fcb7cf68ddba_24,trial_27_sling,trial_15_nightingale,trial_24_white,trial_7_basset
732,further,fcb7cf68ddba_25,trial_10_beetle,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever
733,further,fcb7cf68ddba_26,trial_7_basset,trial_15_nightingale,trial_24_white,trial_27_sling
734,further,fcb7cf68ddba_28,trial_23_weimaraner,trial_17_redsport,trial_26_crow,trial_5_inlay
735,further,7cc820eaccb0_2,trial_18_pug,trial_11_waiting,trial_13_tomtit,trial_31_bluesedan
736,further,7cc820eaccb0_3,trial_32_squat,trial_23_weimaraner,trial_29_sparrow,trial_6_hatchback
737,further,7cc820eaccb0_4,trial_8_knob,trial_12_bluejay,trial_24_white,trial_28_chihuahua
738,further,7cc820eaccb0_9,trial_24_white,trial_12_bluejay,trial_28_chihuahua,trial_8_knob
739,further,7cc820eaccb0_11,trial_29_sparrow,trial_23_weimaraner,trial_32_squat,trial_6_hatchback
740,further,7cc820eaccb0_15,trial_6_hatchback,trial_23_weimaraner,trial_29_sparrow,trial_32_squat
741,further,7cc820eaccb0_16,trial_20_cuckoo,trial_17_redsport,trial_27_sling,trial_7_basset
742,further,7cc820eaccb0_17,trial_27_sling,trial_17_redsport,trial_20_cuckoo,trial_7_basset
743,further,7cc820eaccb0_18,trial_13_tomtit,trial_11_waiting,trial_18_pug,trial_31_bluesedan
744,further,7cc820eaccb0_19,trial_7_basset,trial_17_redsport,trial_20_cuckoo,trial_27_sling
745,further,7cc820eaccb0_20,trial_11_waiting,trial_13_tomtit,trial_18_pug,trial_31_bluesedan
746,further,7cc820eaccb0_24,trial_31_bluesedan,trial_11_waiting,trial_13_tomtit,trial_18_pug
747,further,7cc820eaccb0_28,trial_17_redsport,trial_20_cuckoo,trial_27_sling,trial_7_basset
748,further,7cc820eaccb0_29,trial_23_weimaraner,trial_29_sparrow,trial_32_squat,trial_6_hatchback
749,further,7cc820eaccb0_30,trial_28_chihuahua,trial_12_bluejay,trial_24_white,trial_8_knob
750,further,7cc820eaccb0_32,trial_12_bluejay,trial_24_white,trial_28_chihuahua,trial_8_knob
751,further,8069d67a2b47_3,trial_21_woven,trial_20_cuckoo,trial_23_weimaraner,trial_9_brown
752,further,8069d67a2b47_4,trial_1_bluesport,trial_26_crow,trial_30_doberman,trial_32_squat
753,further,8069d67a2b47_6,trial_17_redsport,trial_14_robin,trial_27_sling,trial_28_chihuahua
754,further,8069d67a2b47_8,trial_27_sling,trial_14_robin,trial_17_redsport,trial_28_chihuahua
755,further,8069d67a2b47_9,trial_9_brown,trial_20_cuckoo,trial_21_woven,trial_23_weimaraner
756,further,8069d67a2b47_12,trial_32_squat,trial_1_bluesport,trial_26_crow,trial_30_doberman
757,further,8069d67a2b47_13,trial_19_pigeon,trial_18_pug,trial_3_redantique,trial_8_knob
758,further,8069d67a2b47_15,trial_8_knob,trial_18_pug,trial_19_pigeon,trial_3_redantique
759,further,8069d67a2b47_19,trial_28_chihuahua,trial_14_robin,trial_17_redsport,trial_27_sling
760,further,8069d67a2b47_22,trial_3_redantique,trial_18_pug,trial_19_pigeon,trial_8_knob
761,further,8069d67a2b47_23,trial_30_doberman,trial_1_bluesport,trial_26_crow,trial_32_squat
762,further,8069d67a2b47_25,trial_14_robin,trial_17_redsport,trial_27_sling,trial_28_chihuahua
763,further,8069d67a2b47_26,trial_20_cuckoo,trial_21_woven,trial_23_weimaraner,trial_9_brown
764,further,8069d67a2b47_28,trial_26_crow,trial_1_bluesport,trial_30_doberman,trial_32_squat
765,further,8069d67a2b47_31,trial_18_pug,trial_19_pigeon,trial_3_redantique,trial_8_knob
766,further,8069d67a2b47_32,trial_23_weimaraner,trial_20_cuckoo,trial_21_woven,trial_9_brown
767,further,d188a9a7c4b5_3,trial_9_brown,trial_12_bluejay,trial_30_doberman,trial_8_knob
768,further,d188a9a7c4b5_5,trial_13_tomtit,trial_1_bluesport,trial_23_weimaraner,trial_4_straight
769,further,d188a9a7c4b5_7,trial_26_crow,trial_11_waiting,trial_3_redantique,trial_7_basset
770,further,d188a9a7c4b5_8,trial_12_bluejay,trial_30_doberman,trial_8_knob,trial_9_brown
771,further,d188a9a7c4b5_10,trial_18_pug,trial_17_redsport,trial_19_pigeon,trial_5_inlay
772,further,d188a9a7c4b5_11,trial_4_straight,trial_13_tomtit,trial_1_bluesport,trial_23_weimaraner
773,further,d188a9a7c4b5_12,trial_11_waiting,trial_26_crow,trial_3_redantique,trial_7_basset
774,further,d188a9a7c4b5_15,trial_30_doberman,trial_12_bluejay,trial_8_knob,trial_9_brown
775,further,d188a9a7c4b5_16,trial_19_pigeon,trial_17_redsport,trial_18_pug,trial_5_inlay
776,further,d188a9a7c4b5_21,trial_8_knob,trial_12_bluejay,trial_30_doberman,trial_9_brown
777,further,d188a9a7c4b5_22,trial_3_redantique,trial_11_waiting,trial_26_crow,trial_7_basset
778,further,d188a9a7c4b5_23,trial_5_inlay,trial_17_redsport,trial_18_pug,trial_19_pigeon
779,further,d188a9a7c4b5_25,trial_1_bluesport,trial_13_tomtit,trial_23_weimaraner,trial_4_straight
780,further,d188a9a7c4b5_28,trial_23_weimaraner,trial_13_tomtit,trial_1_bluesport,trial_4_straight
781,further,d188a9a7c4b5_29,trial_7_basset,trial_11_waiting,trial_26_crow,trial_3_redantique
782,further,d188a9a7c4b5_32,trial_17_redsport,trial_18_pug,trial_19_pigeon,trial_5_inlay
783,further,247478e1ce8d_2,trial_21_woven,trial_15_nightingale,trial_18_pug,trial_3_redantique
784,further,247478e1ce8d_3,trial_18_pug,trial_15_nightingale,trial_21_woven,trial_3_redantique
785,further,247478e1ce8d_4,trial_6_hatchback,trial_13_tomtit,trial_16_bloodhound,trial_4_straight
786,further,247478e1ce8d_6,trial_4_straight,trial_13_tomtit,trial_16_bloodhound,trial_6_hatchback
787,further,247478e1ce8d_10,trial_16_bloodhound,trial_13_tomtit,trial_4_straight,trial_6_hatchback
788,further,247478e1ce8d_11,trial_3_redantique,trial_15_nightingale,trial_18_pug,trial_21_woven
789,further,247478e1ce8d_14,trial_29_sparrow,trial_10_beetle,trial_27_sling,trial_28_chihuahua
790,closer,247478e1ce8d_15,trial_32_squat,trial_22_leather,trial_5_inlay,trial_8_knob
791,further,247478e1ce8d_16,trial_28_chihuahua,trial_10_beetle,trial_27_sling,trial_29_sparrow
792,further,247478e1ce8d_18,trial_10_beetle,trial_27_sling,trial_28_chihuahua,trial_29_sparrow
793,closer,247478e1ce8d_19,trial_5_inlay,trial_22_leather,trial_32_squat,trial_8_knob
794,further,247478e1ce8d_20,trial_27_sling,trial_10_beetle,trial_28_chihuahua,trial_29_sparrow
795,further,247478e1ce8d_24,trial_11_waiting,trial_1_bluesport,trial_20_cuckoo,trial_30_doberman
796,further,247478e1ce8d_25,trial_13_tomtit,trial_16_bloodhound,trial_4_straight,trial_6_hatchback
797,further,247478e1ce8d_26,trial_20_cuckoo,trial_11_waiting,trial_1_bluesport,trial_30_doberman
798,further,247478e1ce8d_27,trial_15_nightingale,trial_18_pug,trial_21_woven,trial_3_redantique
799,further,247478e1ce8d_29,trial_30_doberman,trial_11_waiting,trial_1_bluesport,trial_20_cuckoo
800,further,247478e1ce8d_32,trial_1_bluesport,trial_11_waiting,trial_20_cuckoo,trial_30_doberman
801,further,3fac34c1563f_1,trial_2_bullmastiff,trial_12_bluejay,trial_24_white,trial_5_inlay
802,further,3fac34c1563f_2,trial_14_robin,trial_1_bluesport,trial_23_weimaraner,trial_4_straight
803,further,3fac34c1563f_4,trial_16_bloodhound,trial_10_beetle,trial_20_cuckoo,trial_32_squat
