workerid,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.id,Answer.catch_trials
69,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,33FBRBDW6OZ7LITX3LCXOCW5F9WC8E,69,Approved,Wed Apr 06 06:06:34 PDT 2016,Tue Apr 05 12:58:58 PDT 2016,Tue Apr 05 13:26:34 PDT 2016,Tue Apr 05 13:51:03 PDT 2016,,,,,"""4647-2""",[]
70,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3IAS3U3I0FGDPYZ2947131DKBO42BU,70,Approved,Wed Apr 06 06:06:53 PDT 2016,Tue Apr 05 13:00:31 PDT 2016,Tue Apr 05 13:26:53 PDT 2016,Tue Apr 05 13:51:03 PDT 2016,,,,,"""4647-2""",[]
71,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3M68NM076H7ON6ZSS35UTTZ09F8R6C,71,Approved,Wed Apr 06 06:13:48 PDT 2016,Tue Apr 05 12:52:15 PDT 2016,Tue Apr 05 13:33:48 PDT 2016,Tue Apr 05 13:51:03 PDT 2016,,,,,"""5248-d""",[]
72,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3YDGXNSEOZU4QEGIA66F5EKHNWF48T,72,Approved,Wed Apr 06 06:13:48 PDT 2016,Tue Apr 05 12:52:27 PDT 2016,Tue Apr 05 13:33:48 PDT 2016,Tue Apr 05 13:51:03 PDT 2016,,,,,"""5248-d""",[]
73,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3ZQIG0FLQEGEASVFS5N8SKNGINGVWC,73,Approved,Wed Apr 06 06:29:53 PDT 2016,Tue Apr 05 13:36:55 PDT 2016,Tue Apr 05 13:49:53 PDT 2016,Tue Apr 05 13:51:03 PDT 2016,,,,,"""0559-0""",[]
74,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,36ZN444YTRY1JD2D2CXFW1K07JLOIW,74,Approved,Wed Apr 06 06:30:35 PDT 2016,Tue Apr 05 13:36:32 PDT 2016,Tue Apr 05 13:50:35 PDT 2016,Tue Apr 05 13:51:19 PDT 2016,,,,,"""9536-4""",[]
75,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3UN61F00HWPS42ZENKVP1NL0DKZR5Y,75,Approved,Wed Apr 06 06:30:40 PDT 2016,Tue Apr 05 13:37:17 PDT 2016,Tue Apr 05 13:50:40 PDT 2016,Tue Apr 05 13:51:19 PDT 2016,,,,,"""9536-4""",[]
76,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,36DSNE9QZ5YXEOMJKUIF82Z0KYAOJ8,76,Approved,Wed Apr 06 06:32:32 PDT 2016,Tue Apr 05 13:36:40 PDT 2016,Tue Apr 05 13:52:32 PDT 2016,Tue Apr 05 15:45:28 PDT 2016,,,,,"""9666-b""",[]
77,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,34MAJL3QP4NIPHACYPBJEXC67AP433,77,Approved,Wed Apr 06 06:32:40 PDT 2016,Tue Apr 05 13:37:03 PDT 2016,Tue Apr 05 13:52:40 PDT 2016,Tue Apr 05 15:45:28 PDT 2016,,,,,"""9666-b""",[]
78,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,373ERPL3YO8UP4A4OGDN43RETNKRTO,78,Approved,Wed Apr 06 06:37:57 PDT 2016,Tue Apr 05 13:21:14 PDT 2016,Tue Apr 05 13:57:57 PDT 2016,Tue Apr 05 15:45:28 PDT 2016,,,,,"""6442-4""",[]
79,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3S96KQ6I9M40OURZ6FI3ZEAAEMUTDL,79,Approved,Wed Apr 06 06:38:00 PDT 2016,Tue Apr 05 13:36:12 PDT 2016,Tue Apr 05 13:58:00 PDT 2016,Tue Apr 05 15:45:28 PDT 2016,,,,,"""6442-4""",[]
80,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3KAKFY4PGU2CXO9RJEDN8YMPCSQI3W,80,Approved,Wed Apr 06 06:42:39 PDT 2016,Tue Apr 05 13:46:57 PDT 2016,Tue Apr 05 14:02:39 PDT 2016,Tue Apr 05 15:45:28 PDT 2016,,,,,"""2267-6""",[]
81,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3QUO65DNQUO6S4XDWTMTF48B1E8UOA,81,Approved,Wed Apr 06 06:42:41 PDT 2016,Tue Apr 05 13:46:36 PDT 2016,Tue Apr 05 14:02:41 PDT 2016,Tue Apr 05 15:45:28 PDT 2016,,,,,"""2267-6""",[]
82,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3BDCF01OGXUF3SELT23QQ8AU2XEYLV,82,Approved,Wed Apr 06 06:42:48 PDT 2016,Tue Apr 05 13:36:44 PDT 2016,Tue Apr 05 14:02:48 PDT 2016,Tue Apr 05 15:45:28 PDT 2016,,,,,"""7614-6""",[]
83,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3DR23U6WE5E5G05Z2ATN5WSVEYVTEE,83,Approved,Wed Apr 06 06:43:26 PDT 2016,Tue Apr 05 13:36:27 PDT 2016,Tue Apr 05 14:03:26 PDT 2016,Tue Apr 05 15:45:28 PDT 2016,,,,,"""7614-6""",[]
84,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,35GCEFQ6I5OYSEY1JI198TPF85S3ZE,84,Approved,Wed Apr 06 06:44:04 PDT 2016,Tue Apr 05 13:36:12 PDT 2016,Tue Apr 05 14:04:04 PDT 2016,Tue Apr 05 15:45:29 PDT 2016,,,,,"""6888-9""",[]
85,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,33OOO72IVHLQJ2LL6JNSF8SSTMITCL,85,Approved,Wed Apr 06 06:44:08 PDT 2016,Tue Apr 05 13:36:12 PDT 2016,Tue Apr 05 14:04:08 PDT 2016,Tue Apr 05 15:45:29 PDT 2016,,,,,"""6888-9""",[]
86,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3UNH76FOCS5Z9AW6TE45QLPJ224YMX,86,Approved,Wed Apr 06 06:46:31 PDT 2016,Tue Apr 05 13:40:57 PDT 2016,Tue Apr 05 14:06:31 PDT 2016,Tue Apr 05 15:45:29 PDT 2016,,,,,"""6431-a""",[]
87,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,354GIDR5ZB6591TEW16Y0WOMNMP00O,87,Approved,Wed Apr 06 06:47:38 PDT 2016,Tue Apr 05 13:46:51 PDT 2016,Tue Apr 05 14:07:38 PDT 2016,Tue Apr 05 15:45:29 PDT 2016,,,,,"""6431-a""",[]
88,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3JPSL1DZ5SZ4VAJ3P95P0EWC41CNAD,88,Approved,Wed Apr 06 06:48:49 PDT 2016,Tue Apr 05 13:46:12 PDT 2016,Tue Apr 05 14:08:49 PDT 2016,Tue Apr 05 15:45:29 PDT 2016,,,,,"""4042-9""",[]
89,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3N4BPTXIO8SN2DCYY1U08NR2H9YUKQ,89,Approved,Wed Apr 06 06:48:56 PDT 2016,Tue Apr 05 13:45:43 PDT 2016,Tue Apr 05 14:08:56 PDT 2016,Tue Apr 05 15:45:29 PDT 2016,,,,,"""4042-9""",[]
90,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3NLZY2D53PP6UQNZ2SMWDM7S3OXLQF,90,Approved,Wed Apr 06 06:52:18 PDT 2016,Tue Apr 05 13:36:49 PDT 2016,Tue Apr 05 14:12:18 PDT 2016,Tue Apr 05 15:45:29 PDT 2016,,,,,"""4522-0""",[]
91,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3B2X28YI3WF17ZI3W6J4TEUWRT86BH,91,Approved,Wed Apr 06 06:52:36 PDT 2016,Tue Apr 05 13:36:14 PDT 2016,Tue Apr 05 14:12:36 PDT 2016,Tue Apr 05 15:45:29 PDT 2016,,,,,"""4522-0""",[]
92,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,358UUM7WRZ37R6DXBDAMZ7ZW4QV7RU,92,Approved,Wed Apr 06 06:52:55 PDT 2016,Tue Apr 05 13:46:09 PDT 2016,Tue Apr 05 14:12:55 PDT 2016,Tue Apr 05 15:45:30 PDT 2016,,,,,"""3792-7""",[]
93,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3PH3VY7DJLXVJC0PT2CBDQ0C6YMZWG,93,Approved,Wed Apr 06 06:53:09 PDT 2016,Tue Apr 05 13:46:07 PDT 2016,Tue Apr 05 14:13:09 PDT 2016,Tue Apr 05 15:45:30 PDT 2016,,,,,"""3792-7""",[]
94,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3NC5L260MOMH9M0N14RUT478RRTOF5,94,Approved,Wed Apr 06 06:53:37 PDT 2016,Tue Apr 05 13:36:18 PDT 2016,Tue Apr 05 14:13:37 PDT 2016,Tue Apr 05 15:45:30 PDT 2016,,,,,"""4178-b""",[]
95,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3OSWBBLG1EX75B0JBPJ0OHVGRIIDXO,95,Approved,Wed Apr 06 06:53:40 PDT 2016,Tue Apr 05 13:36:29 PDT 2016,Tue Apr 05 14:13:40 PDT 2016,Tue Apr 05 15:45:30 PDT 2016,,,,,"""4178-b""",[]
96,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3R9WASFE2ZGT8QEU3D2B92ECBVXZFJ,96,Approved,Wed Apr 06 06:54:48 PDT 2016,Tue Apr 05 13:58:44 PDT 2016,Tue Apr 05 14:14:48 PDT 2016,Tue Apr 05 15:46:09 PDT 2016,,,,,"""9378-9""",[]
97,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3TE3O857308055GR51TR3GIOTA8R2X,97,Approved,Wed Apr 06 06:54:50 PDT 2016,Tue Apr 05 13:36:11 PDT 2016,Tue Apr 05 14:14:50 PDT 2016,Tue Apr 05 15:46:09 PDT 2016,,,,,"""9817-a""",[]
98,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3K9FOBBF2HJLRTA7M0UF9SCNYDALNS,98,Approved,Wed Apr 06 06:55:09 PDT 2016,Tue Apr 05 13:36:23 PDT 2016,Tue Apr 05 14:15:09 PDT 2016,Tue Apr 05 15:46:09 PDT 2016,,,,,"""9817-a""",[]
99,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3V26SBZTBDEZD75U4PWICUUUN0OZZ4,99,Approved,Wed Apr 06 07:06:14 PDT 2016,Tue Apr 05 13:44:54 PDT 2016,Tue Apr 05 14:26:14 PDT 2016,Tue Apr 05 15:46:09 PDT 2016,,,,,"""7991-e""",[]
100,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3VNL7UK1XFJXME5VXLDTNEDVQZATFW,100,Approved,Wed Apr 06 07:12:58 PDT 2016,Tue Apr 05 13:36:31 PDT 2016,Tue Apr 05 14:32:58 PDT 2016,Tue Apr 05 15:46:09 PDT 2016,,,,,"""2653-0""",[]
101,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,35GCEFQ6I5OYSEY1JI198TPF85TZ3B,101,Approved,Wed Apr 06 07:13:01 PDT 2016,Tue Apr 05 14:16:52 PDT 2016,Tue Apr 05 14:33:01 PDT 2016,Tue Apr 05 15:46:10 PDT 2016,,,,,"""2653-0""",[]
102,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3EJPLAJKEMGXPXLJ2KZ7FW1ZIWVZ6H,102,Approved,Wed Apr 06 07:13:41 PDT 2016,Tue Apr 05 14:17:15 PDT 2016,Tue Apr 05 14:33:41 PDT 2016,Tue Apr 05 15:46:10 PDT 2016,,,,,"""8730-c""",[]
103,344M16OZKIF4Z32LFC297ERJ3OHNE2,379L1CFRK7L5B66XTX729IUI7WGT85,colorReference,Play a fun game with another turker! One of you will be shown a color and will use a chat box to help the other person pick it out of a lineup.,language research stanford fun multiplayer game cognitive science university,$1.50,Tue Apr 05 11:09:54 PDT 2016,198,0,0,198,Reviewable,NotReviewed,1 cond,3600,60000,Thu May 05 11:09:54 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIF4Z32LFC297ERJ3OHNE2,3RKNTXVS3MYI929X74QT15QCDKJ4A1,103,Approved,Wed Apr 06 07:16:38 PDT 2016,Tue Apr 05 14:16:11 PDT 2016,Tue Apr 05 14:36:38 PDT 2016,Tue Apr 05 15:46:10 PDT 2016,,,,,"""6305-1""",[]
